image_name,width,height,noise,epssqr,K,architecture,N,Nthreads,Ngpu,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
usi,500,300,04,0.000002,2,0,1,1,1,10, 5.65131, 0.0477142, 5.4233, 0, 0, 1, 2, 0.010559797286987305, 0.00065898895263671875, 0.0018367767333984375, 0.00067400932312011719, 1.621246337890625e-05, 2.384185791015625e-07, 0.0016531944274902344, 0.0057203769683837891, 0.098358427277427635, 0.093799566138878493, 0.0045588611385491591, 907, 927, 5.32511, 0.601575, 1.69243, 0.605244, 0.892173, 0.000366449, 1.51044, 0.022882, 
usi,250,150,02,0.000040,2,0,1,1,1,10, 68.4547, 0.0126338, 47.3573, 0, 0, 1, 2, 0.0047430992126464844, 0.00024294853210449219, 0.00088810920715332031, 0.00026702880859375, 1.621246337890625e-05, 0, 0.00072550773620605469, 0.0026032924652099609, 0.039458096791752183, 0.038944823875928181, 0.00051327291582399341, 3466, 3486, 9.01351, 0.838347, 3.05448, 0.902333, 1.71744, 0.00131392, 2.48823, 0.0113637, 
usi,500,300,10,0.000090,2,0,1,1,1,12, 70.3067, 0.0528388, 69.9692, 0, 0, 1, 2, 0.010547637939453125, 0.00065946578979492188, 0.0017976760864257812, 0.00069141387939453125, 1.621246337890625e-05, 2.384185791015625e-07, 0.0016355514526367188, 0.0057470798492431641, 0.18509813136525383, 0.18477236438145966, 0.00032576698379416767, 12010, 12032, 69.1511, 7.85273, 21.373, 8.08835, 12.3236, 0.00456619, 19.4749, 0.0338953, 
usi,1000,600,00,0.001000,2,0,1,1,1,16, 247.633, 0.249652, 246.536, 0, 0, 1, 2, 0.027908802032470703, 0.0021009445190429688, 0.0042688846588134766, 0.00203704833984375, 1.6450881958007812e-05, 2.384185791015625e-07, 0.004497528076171875, 0.014987707138061523, 0.0012746805019385177, 0.0012669168127296909, 7.7636892088384835e-06, 16010, 16036, 245.229, 33.2475, 68.8372, 32.5076, 38.2325, 0.0173557, 72.2749, 0.11197, 
usi,500,300,10,0.000001,2,0,1,1,1,10, 3.98775, 0.048588, 3.46834, 0, 0, 1, 2, 0.010768413543701172, 0.00066852569580078125, 0.0018048286437988281, 0.00068330764770507812, 1.5974044799804688e-05, 0, 0.0016636848449707031, 0.0059320926666259766, 0.16829786103136718, 0.15753304477718269, 0.010764816254184503, 447, 467, 2.69473, 0.303185, 0.843582, 0.301298, 0.461755, 0.000188112, 0.762204, 0.0225213, 
usi,250,150,04,0.001000,2,0,1,1,1,18, 102.13, 0.0183308, 82.3619, 0, 0, 1, 2, 0.0046977996826171875, 0.00024509429931640625, 0.00088024139404296875, 0.00026488304138183594, 1.621246337890625e-05, 2.384185791015625e-07, 0.00071597099304199219, 0.0025751590728759766, 0.10555163478629682, 0.10547594593407421, 7.56888522225978e-05, 18010, 18038, 46.3472, 4.34555, 15.7631, 4.66751, 8.88742, 0.00652122, 12.6514, 0.0257757, 
usi,250,150,00,0.000002,2,0,1,1,1,10, 16.6419, 0.0122278, 12.1256, 0, 0, 1, 2, 0.0047235488891601562, 0.00024557113647460938, 0.00088834762573242188, 0.00027394294738769531, 1.5020370483398438e-05, 0, 0.00071740150451660156, 0.0025832653045654297, 0.00027385989931825788, 0.00011967331309095573, 0.00015418658622730217, 363, 383, 1.00054, 0.0911632, 0.351207, 0.0946548, 0.177405, 0.000147104, 0.276909, 0.00905037, 
usi,500,300,04,0.000020,2,0,1,1,1,10, 60.9145, 0.0475292, 59.7349, 0, 0, 1, 2, 0.010462284088134766, 0.00068211555480957031, 0.0017535686492919922, 0.00068116188049316406, 1.6450881958007812e-05, 0, 0.0016205310821533203, 0.0057084560394287109, 0.10351216678895142, 0.10256090297887996, 0.00095126381007145234, 9900, 9920, 57.2434, 6.50984, 17.6872, 6.70392, 10.2049, 0.00375009, 16.1039, 0.0298166, 
usi,500,300,04,0.000005,2,0,1,1,1,10, 17.4683, 0.0488651, 16.6428, 0, 0, 1, 2, 0.01078033447265625, 0.00068068504333496094, 0.00185394287109375, 0.00070309638977050781, 1.6927719116210938e-05, 0, 0.0016870498657226562, 0.0058386325836181641, 0.10145241724933726, 0.099105796206611238, 0.002346621042726039, 2632, 2652, 15.4368, 1.75234, 4.85219, 1.77751, 2.69757, 0.00101566, 4.33187, 0.0243354, 
usi,500,300,04,0.001000,2,0,1,1,1,10, 60.3245, 0.0492587, 59.3167, 0, 0, 1, 2, 0.010449409484863281, 0.00065970420837402344, 0.0018084049224853516, 0.00066423416137695312, 1.52587890625e-05, 0, 0.0016169548034667969, 0.0056848526000976562, 0.10485291139488584, 0.10472655867002748, 0.00012635272485834027, 10010, 10030, 57.6846, 6.58888, 18.2657, 6.6792, 9.83083, 0.00376177, 16.2859, 0.030364, 
usi,250,150,02,0.000006,2,0,1,1,1,10, 101.121, 0.0127068, 67.0045, 0, 0, 1, 2, 0.0047547817230224609, 0.00024962425231933594, 0.00089311599731445312, 0.00026583671569824219, 1.5974044799804688e-05, 0, 0.00072622299194335938, 0.0026040077209472656, 0.037509868330884759, 0.035791090473274556, 0.0017187778576102063, 860, 880, 2.2913, 0.210805, 0.782535, 0.224893, 0.429994, 0.000329733, 0.633309, 0.00943518, 
usi,500,300,00,0.000001,2,0,1,1,1,10, 6.69398, 0.0503588, 5.23676, 0, 0, 1, 2, 0.010797262191772461, 0.00066995620727539062, 0.0019023418426513672, 0.00070166587829589844, 1.5735626220703125e-05, 0, 0.0016281604766845703, 0.0058794021606445312, 0.00020323706402683309, 9.2946087112652867e-05, 0.00011029097691418021, 544, 564, 3.28876, 0.369125, 1.03948, 0.369763, 0.562866, 0.000218391, 0.924096, 0.0232115, 
usi,500,300,02,0.000007,2,0,1,1,1,10, 12.9096, 0.0475996, 12.6998, 0, 0, 1, 2, 0.010553359985351562, 0.00066590309143066406, 0.0017831325531005859, 0.00069665908813476562, 1.6927719116210938e-05, 0, 0.0016398429870605469, 0.0057508945465087891, 0.038486576006213906, 0.03786587636858204, 0.00062069963763186436, 2128, 2148, 12.3734, 1.40684, 3.83261, 1.43536, 2.18964, 0.000826836, 3.48441, 0.0236979, 
usi,1000,600,04,0.000100,2,0,1,1,1,14, 218.579, 0.229322, 217.161, 0, 0, 1, 2, 0.027750730514526367, 0.0020947456359863281, 0.0042710304260253906, 0.0020625591278076172, 1.6689300537109375e-05, 0, 0.0044765472412109375, 0.014829158782958984, 0.10524891291583527, 0.10501446264561926, 0.00023445027021600903, 14010, 14034, 215.47, 29.0714, 60.3095, 28.8481, 34.2326, 0.0156052, 62.8909, 0.101741, 
usi,250,150,10,0.000060,2,0,1,1,1,10, 19.2418, 0.0120702, 19.1608, 0, 0, 1, 2, 0.0047636032104492188, 0.00023961067199707031, 0.00089120864868164062, 0.00026106834411621094, 1.5735626220703125e-05, 0, 0.00072383880615234375, 0.00263214111328125, 0.18338015674488456, 0.18163473415221829, 0.0017454225926662537, 7263, 7283, 18.7012, 1.73005, 6.37579, 1.87039, 3.50591, 0.00278306, 5.20182, 0.0144618, 
usi,250,150,02,0.000070,2,0,1,1,1,10, 70.0649, 0.0134168, 49.6577, 0, 0, 1, 2, 0.0046985149383544922, 0.00023913383483886719, 0.00090074539184570312, 0.00026011466979980469, 1.5735626220703125e-05, 2.384185791015625e-07, 0.0007152557373046875, 0.002567291259765625, 0.039678548157609225, 0.039384556556030445, 0.00029399160157878663, 4480, 4500, 11.5699, 1.07452, 3.88881, 1.15782, 2.21597, 0.00164652, 3.2189, 0.0122278, 
usi,500,300,04,0.000050,2,0,1,1,1,10, 83.8937, 0.0488214, 74.2538, 0, 0, 1, 2, 0.010359525680541992, 0.00066065788269042969, 0.0017912387847900391, 0.0006847381591796875, 1.5974044799804688e-05, 0, 0.0016226768493652344, 0.0055842399597167969, 0.10420740599468666, 0.10364090300183595, 0.00056650299285070592, 10010, 10030, 57.8242, 6.56022, 18.3193, 6.69945, 9.87272, 0.00387311, 16.3382, 0.0303936, 
usi,250,150,02,0.000500,2,0,1,1,1,10, 74.9813, 0.0131693, 58.087, 0, 0, 1, 2, 0.0047781467437744141, 0.00024342536926269531, 0.00088906288146972656, 0.00026679039001464844, 1.5497207641601562e-05, 0, 0.00072836875915527344, 0.0026350021362304688, 0.039931353197353976, 0.039890171767015821, 4.1181430338148116e-05, 9449, 9469, 24.448, 2.27142, 8.27433, 2.45471, 4.66313, 0.00353265, 6.76491, 0.0159903, 
usi,250,150,04,0.000090,2,0,1,1,1,10, 85.8795, 0.013211, 63.1803, 0, 0, 1, 2, 0.0047600269317626953, 0.00024318695068359375, 0.00089478492736816406, 0.0002651214599609375, 1.621246337890625e-05, 0, 0.00072550773620605469, 0.0026152133941650391, 0.10477237185672814, 0.10391967835737592, 0.00085269349935220744, 9645, 9665, 24.9881, 2.3083, 8.46296, 2.5111, 4.78252, 0.00365925, 6.90321, 0.0163743, 
usi,250,150,04,0.000006,2,0,1,1,1,10, 48.2299, 0.012701, 31.465, 0, 0, 1, 2, 0.0048358440399169922, 0.0002841949462890625, 0.00087618827819824219, 0.00026440620422363281, 1.5974044799804688e-05, 0, 0.00073146820068359375, 0.0026636123657226562, 0.097678772873472153, 0.092157225785694241, 0.0055215470877779246, 750, 770, 1.9959, 0.184068, 0.676131, 0.197469, 0.374103, 0.000300169, 0.554432, 0.00939584, 
usi,250,150,02,0.000002,2,0,1,1,1,10, 107.599, 0.0134182, 70.3258, 0, 0, 1, 2, 0.0047698020935058594, 0.00024342536926269531, 0.00089192390441894531, 0.00026440620422363281, 1.621246337890625e-05, 0, 0.00073790550231933594, 0.0026159286499023438, 0.034760973906849707, 0.031491383900108597, 0.0032695900067411178, 435, 455, 1.18918, 0.108474, 0.410851, 0.114815, 0.214187, 0.000170708, 0.331541, 0.0091393, 
usi,250,150,10,0.000090,2,0,1,1,1,10, 29.969, 0.0125132, 28.436, 0, 0, 1, 2, 0.0047457218170166016, 0.0002460479736328125, 0.00089359283447265625, 0.00026345252990722656, 1.5974044799804688e-05, 2.384185791015625e-07, 0.000728607177734375, 0.002597808837890625, 0.18396195197814827, 0.18279834301145431, 0.0011636089666939601, 9336, 9356, 24.1303, 2.24942, 8.19136, 2.42279, 4.53794, 0.00362468, 6.70915, 0.0160115, 
usi,500,300,02,0.001000,2,0,1,1,1,21, 123.535, 0.0757802, 122.494, 0, 0, 1, 2, 0.010603189468383789, 0.00066399574279785156, 0.0018684864044189453, 0.00068974494934082031, 1.5974044799804688e-05, 0, 0.0016329288482666016, 0.0057320594787597656, 0.039607190436248649, 0.039596352675906311, 1.0837760342344104e-05, 20803, 20834, 120.182, 13.7061, 37.1312, 14.0334, 21.4328, 0.00770998, 33.8202, 0.0509293, 
usi,500,300,02,0.000070,2,0,1,1,1,10, 60.0521, 0.0487068, 59.258, 0, 0, 1, 2, 0.010552883148193359, 0.00067687034606933594, 0.0018384456634521484, 0.00067901611328125, 1.5974044799804688e-05, 2.384185791015625e-07, 0.0016179084777832031, 0.0057244300842285156, 0.0394638531642416, 0.039306617714880643, 0.00015723544936095823, 10010, 10030, 57.9683, 6.67548, 18.3119, 6.71413, 10.3056, 0.0037322, 15.9272, 0.0301888, 
usi,1000,600,00,0.000010,2,0,1,1,1,10, 101.021, 0.193155, 99.9056, 0, 0, 1, 2, 0.028516054153442383, 0.0021462440490722656, 0.0045101642608642578, 0.0020508766174316406, 1.7881393432617188e-05, 0, 0.0046033859252929688, 0.015187501907348633, 0.00067998602191700677, 0.0003496117403064663, 0.00033037428161054015, 6396, 6416, 98.6292, 13.2504, 27.7882, 13.0465, 15.7697, 0.00707269, 28.6875, 0.079633, 
usi,1000,600,02,0.000080,2,0,1,1,1,14, 217.91, 0.231916, 216.837, 0, 0, 1, 2, 0.027826070785522461, 0.0020925998687744141, 0.0043020248413085938, 0.0020358562469482422, 2.2172927856445312e-05, 0, 0.0044956207275390625, 0.014877796173095703, 0.039626824478263031, 0.03952114761535637, 0.00010567686290665914, 14010, 14034, 215.437, 29.1931, 60.3292, 28.3128, 34.4955, 0.015429, 62.9895, 0.101362, 
usi,500,300,02,0.000040,2,0,1,1,1,10, 62.3595, 0.049185, 60.8888, 0, 0, 1, 2, 0.010472297668457031, 0.00066804885864257812, 0.0018031597137451172, 0.00068044662475585938, 1.6927719116210938e-05, 0, 0.0016319751739501953, 0.0056717395782470703, 0.039348193750454494, 0.039077670846258669, 0.00027052290419581857, 10010, 10030, 58.4592, 6.63343, 18.3412, 6.76392, 10.3291, 0.00373816, 16.3575, 0.0303102, 
usi,1000,600,00,0.000009,2,0,1,1,1,10, 90.1026, 0.191301, 89.2732, 0, 0, 1, 2, 0.027795791625976562, 0.0020728111267089844, 0.0042846202850341797, 0.0020451545715332031, 1.71661376953125e-05, 0, 0.0044960975646972656, 0.014879941940307617, 0.00064597747718213414, 0.0003307639724672656, 0.0003152135047148687, 5738, 5758, 88.4445, 11.9128, 24.7497, 11.7015, 14.0937, 0.00635791, 25.9011, 0.079354, 
usi,1000,600,10,0.000500,2,0,1,1,1,16, 250.852, 0.249351, 249.212, 0, 0, 1, 2, 0.027987480163574219, 0.0020830631256103516, 0.0043115615844726562, 0.0020403861999511719, 1.6927719116210938e-05, 0, 0.0045084953308105469, 0.015027046203613281, 0.18541078110137421, 0.18539654977954709, 1.4231321827079226e-05, 15983, 16009, 244.365, 32.8423, 68.6306, 32.4611, 38.1706, 0.017781, 72.1315, 0.110917, 
usi,250,150,10,0.010000,2,0,1,1,1,22, 55.1101, 0.0195704, 53.572, 0, 0, 1, 2, 0.0046825408935546875, 0.00024151802062988281, 0.00087571144104003906, 0.00026345252990722656, 1.52587890625e-05, 0, 0.00071835517883300781, 0.0025682449340820312, 0.18511507185187981, 0.18510452324426405, 1.054860761554271e-05, 19542, 19574, 50.4372, 4.70145, 17.0894, 5.11514, 9.46662, 0.0073123, 14.0283, 0.0290806, 
usi,250,150,10,0.000003,2,0,1,1,1,10, 69.404, 0.0130203, 42.9943, 0, 0, 1, 2, 0.0047214031219482422, 0.00024342536926269531, 0.00087618827819824219, 0.00026178359985351562, 1.6450881958007812e-05, 0, 0.00071763992309570312, 0.0026059150695800781, 0.16465122985950226, 0.15308748475530595, 0.011563745104196319, 310, 330, 0.865451, 0.0782707, 0.301013, 0.0817227, 0.156314, 0.000127077, 0.239127, 0.0088768, 
usi,1000,600,10,0.010000,2,0,1,1,1,14, 217.51, 0.229366, 216.219, 0, 0, 1, 2, 0.027855396270751953, 0.0020627975463867188, 0.0043187141418457031, 0.0020473003387451172, 1.71661376953125e-05, 0, 0.0044300556182861328, 0.014979362487792969, 0.18542453522055594, 0.18542358684640184, 9.4837415428746281e-07, 14010, 14034, 214.63, 28.8808, 60.6443, 28.4907, 34.4094, 0.0154996, 62.0879, 0.101319, 
usi,500,300,10,0.000100,2,0,1,1,1,12, 69.9159, 0.0533156, 69.689, 0, 0, 1, 2, 0.010481357574462891, 0.00065255165100097656, 0.0017778873443603516, 0.00067377090454101562, 1.5974044799804688e-05, 0, 0.0016245841979980469, 0.0057365894317626953, 0.18513052935246238, 0.18483604647222851, 0.00029448288023384723, 12010, 12032, 69.1986, 7.86179, 21.4126, 8.09035, 12.3288, 0.00459146, 19.4669, 0.0335076, 
usi,250,150,10,0.000002,2,0,1,1,1,10, 63.4275, 0.0128281, 43.3122, 0, 0, 1, 2, 0.0047674179077148438, 0.00025081634521484375, 0.00092077255249023438, 0.0002574920654296875, 1.52587890625e-05, 0, 0.00071763992309570312, 0.002605438232421875, 0.16000672883161338, 0.1490339235047583, 0.010972805326855087, 230, 250, 0.656981, 0.0586543, 0.230595, 0.0607693, 0.116086, 8.86917e-05, 0.181945, 0.0088439, 
usi,250,150,00,0.000030,2,0,1,1,1,10, 100.039, 0.0123217, 65.9764, 0, 0, 1, 2, 0.0047292709350585938, 0.00024390220642089844, 0.00087380409240722656, 0.00026488304138183594, 1.5974044799804688e-05, 0, 0.00072741508483886719, 0.0026032924652099609, 0.0010184440545543693, 0.00078833048951490339, 0.00023011356503946611, 2837, 2857, 7.36225, 0.687903, 2.50843, 0.732541, 1.37492, 0.00108886, 2.04647, 0.0109069, 
usi,1000,600,04,0.000007,2,0,1,1,1,10, 123.163, 0.188789, 122.29, 0, 0, 1, 2, 0.027756452560424805, 0.0020949840545654297, 0.0042903423309326172, 0.0020439624786376953, 1.6689300537109375e-05, 0, 0.0044376850128173828, 0.01487278938293457, 0.10406297764426503, 0.10340775265831835, 0.00065522498594670019, 7916, 7936, 121.589, 16.4721, 34.1571, 16.1083, 19.55, 0.00874066, 35.2124, 0.080493, 
usi,250,150,02,0.000060,2,0,1,1,1,10, 74.6219, 0.0126371, 53.1392, 0, 0, 1, 2, 0.0047676563262939453, 0.00024342536926269531, 0.00090670585632324219, 0.00026011466979980469, 1.5974044799804688e-05, 0, 0.00072741508483886719, 0.0026140213012695312, 0.039629554938367742, 0.03928656654394623, 0.00034298839442151933, 4278, 4298, 11.0924, 1.03456, 3.77283, 1.11157, 2.07627, 0.00162315, 3.08339, 0.0121348, 
usi,250,150,00,0.000500,2,0,1,1,1,10, 102.492, 0.0124426, 72.1293, 0, 0, 1, 2, 0.0047600269317626953, 0.00024199485778808594, 0.00089287757873535156, 0.00026273727416992188, 1.6689300537109375e-05, 2.384185791015625e-07, 0.000728607177734375, 0.00261688232421875, 0.0012347451341245827, 0.0012209317460328099, 1.3813388091774303e-05, 6423, 6443, 16.6654, 1.55653, 5.63976, 1.66688, 3.18701, 0.00236845, 4.59901, 0.0138295, 
usi,500,300,00,0.000070,2,0,1,1,1,10, 81.2394, 0.0499938, 74.1558, 0, 0, 1, 2, 0.010165214538574219, 0.00066423416137695312, 0.0017306804656982422, 0.0006771087646484375, 1.6927719116210938e-05, 2.384185791015625e-07, 0.0015769004821777344, 0.0054991245269775391, 0.0011705937081938045, 0.0010716652797755511, 9.8928428418253522e-05, 9637, 9657, 55.5025, 6.37352, 17.5749, 6.43882, 9.84666, 0.00366116, 15.2352, 0.0297797, 
usi,250,150,04,0.000100,2,0,1,1,1,10, 77.5835, 0.0133457, 60.8623, 0, 0, 1, 2, 0.0048677921295166016, 0.00024509429931640625, 0.00095963478088378906, 0.000263214111328125, 1.6927719116210938e-05, 2.384185791015625e-07, 0.00072622299194335938, 0.0026564598083496094, 0.10485794993438211, 0.10408625465351498, 0.00077169528086711958, 10010, 10030, 25.7827, 2.39748, 8.76003, 2.58732, 4.97028, 0.00379729, 7.04704, 0.0167539, 
usi,500,300,10,0.000004,2,0,1,1,1,10, 14.9465, 0.0483258, 13.1506, 0, 0, 1, 2, 0.010403156280517578, 0.00065898895263671875, 0.0017862319946289062, 0.00068020820617675781, 1.621246337890625e-05, 0, 0.0016188621520996094, 0.0056426525115966797, 0.1792130494197656, 0.17410981320234026, 0.0051032362174253014, 1628, 1648, 9.46957, 1.07261, 2.93993, 1.09252, 1.67176, 0.00062561, 2.66856, 0.0235696, 
usi,500,300,00,0.000020,2,0,1,1,1,10, 45.6996, 0.0488796, 44.6717, 0, 0, 1, 2, 0.010763645172119141, 0.0006809234619140625, 0.001861572265625, 0.00070714950561523438, 1.71661376953125e-05, 0, 0.0016896724700927734, 0.0058071613311767578, 0.00092342876495130565, 0.0005773286246565821, 0.00034610014029472333, 7408, 7428, 43.0708, 4.93874, 13.5887, 5.02695, 7.31465, 0.00290346, 12.1702, 0.0286119, 
usi,500,300,00,0.000009,2,0,1,1,1,10, 12.5951, 0.0485611, 12.0937, 0, 0, 1, 2, 0.010479211807250977, 0.00066614151000976562, 0.0017731189727783203, 0.00068235397338867188, 1.5974044799804688e-05, 0, 0.0016317367553710938, 0.0057098865509033203, 0.0006345051501689613, 0.00031930087590176942, 0.00031520427426719183, 1875, 1895, 10.9583, 1.24793, 3.3957, 1.27155, 1.93583, 0.000742435, 3.08273, 0.0238736, 
usi,1000,600,00,0.000500,2,0,1,1,1,15, 232.904, 0.237274, 231.575, 0, 0, 1, 2, 0.027869701385498047, 0.0020871162414550781, 0.0042667388916015625, 0.0020384788513183594, 1.6689300537109375e-05, 0, 0.0044963359832763672, 0.01496434211730957, 0.0012684527833178535, 0.0012491586614776034, 1.9294121840244804e-05, 15010, 15035, 230.044, 31.1118, 64.6554, 30.4727, 35.8704, 0.0173938, 67.8094, 0.10739, 
usi,1000,600,02,0.000060,2,0,1,1,1,12, 188.116, 0.209528, 186.644, 0, 0, 1, 2, 0.027942180633544922, 0.0020916461944580078, 0.0042388439178466797, 0.0020437240600585938, 1.6450881958007812e-05, 2.384185791015625e-07, 0.0044994354248046875, 0.015051841735839844, 0.039595715601662487, 0.03942876776009982, 0.00016694784156267539, 12010, 12032, 184.145, 24.9149, 50.95, 24.4168, 29.5329, 0.0132167, 54.2237, 0.093153, 
usi,250,150,02,0.000050,2,0,1,1,1,10, 77.215, 0.0126309, 54.6534, 0, 0, 1, 2, 0.0047612190246582031, 0.00024461746215820312, 0.00088191032409667969, 0.00026464462280273438, 1.5974044799804688e-05, 0, 0.00073122978210449219, 0.0026228427886962891, 0.039560964425232853, 0.039149411081121063, 0.00041155334411179759, 3884, 3904, 10.0921, 0.945363, 3.38839, 1.01372, 1.93184, 0.00149846, 2.79934, 0.0118961, 
usi,500,300,04,0.000040,2,0,1,1,1,10, 63.0202, 0.0486741, 61.1499, 0, 0, 1, 2, 0.010627508163452148, 0.00068426132202148438, 0.0017719268798828125, 0.00069856643676757812, 1.5974044799804688e-05, 0, 0.0016512870788574219, 0.0058054924011230469, 0.10407165169177957, 0.10340953305315138, 0.00066211863862816723, 10010, 10030, 57.9526, 6.65014, 17.8495, 6.80708, 10.2918, 0.00370431, 16.3203, 0.0301847, 
usi,500,300,00,0.000030,2,0,1,1,1,10, 56.9965, 0.0490053, 56.5021, 0, 0, 1, 2, 0.010572910308837891, 0.000667572021484375, 0.0018312931060791016, 0.00068449974060058594, 1.5974044799804688e-05, 0, 0.0016570091247558594, 0.0057165622711181641, 0.0010387723947351808, 0.00080802333633540251, 0.00023074905839977816, 9538, 9558, 55.3513, 6.35669, 17.0957, 6.45138, 9.83732, 0.00422359, 15.5756, 0.0303876, 
usi,500,300,02,0.000009,2,0,1,1,1,10, 22.8821, 0.04953, 19.7369, 0, 0, 1, 2, 0.010598659515380859, 0.00066637992858886719, 0.0017714500427246094, 0.00068402290344238281, 1.5974044799804688e-05, 0, 0.0016677379608154297, 0.0057930946350097656, 0.038637714467375933, 0.03805249860057671, 0.00058521586679921968, 2495, 2515, 14.5943, 1.66521, 4.49895, 1.68415, 2.57382, 0.000932932, 4.14643, 0.0247862, 
usi,500,300,04,0.000003,2,0,1,1,1,10, 11.4841, 0.0498581, 10.5966, 0, 0, 1, 2, 0.01064610481262207, 0.00067734718322753906, 0.0018014907836914062, 0.00068759918212890625, 1.6927719116210938e-05, 0, 0.0016810894012451172, 0.0057816505432128906, 0.099981032800278313, 0.096511688179389862, 0.0034693446208884527, 1490, 1510, 8.76744, 0.999663, 2.71971, 1.01048, 1.53524, 0.000578165, 2.47798, 0.0237937, 
usi,1000,600,00,0.000070,2,0,1,1,1,11, 172.708, 0.200718, 171.555, 0, 0, 1, 2, 0.027817726135253906, 0.0020718574523925781, 0.0042529106140136719, 0.002056121826171875, 1.8358230590820312e-05, 0, 0.00450897216796875, 0.014909505844116211, 0.0011828542843084302, 0.0010914723290215171, 9.1381955286912072e-05, 11010, 11031, 170.2, 22.777, 47.3538, 22.5217, 27.7376, 0.0114465, 49.7108, 0.0882659, 
usi,250,150,00,0.000010,2,0,1,1,1,10, 73.7971, 0.0128918, 47.8345, 0, 0, 1, 2, 0.0047643184661865234, 0.00024914741516113281, 0.00089478492736816406, 0.00026535987854003906, 1.5974044799804688e-05, 0, 0.00073027610778808594, 0.0026087760925292969, 0.00064852309385804126, 0.00031817828564845044, 0.00033034480820959088, 856, 876, 2.26618, 0.211257, 0.776374, 0.222642, 0.416208, 0.000338078, 0.629913, 0.00944591, 
usi,500,300,04,0.000001,2,0,1,1,1,10, 9.6009, 0.0483694, 7.34594, 0, 0, 1, 2, 0.010547637939453125, 0.000667572021484375, 0.0018305778503417969, 0.00068640708923339844, 1.6927719116210938e-05, 0, 0.0015892982482910156, 0.0057568550109863281, 0.094513802801047458, 0.088016089363270475, 0.0064977134377769818, 547, 567, 3.27164, 0.367954, 1.05264, 0.366338, 0.562034, 0.000226498, 0.899908, 0.0225389, 
usi,500,300,00,0.000003,2,0,1,1,1,10, 5.45966, 0.0481119, 5.1329, 0, 0, 1, 2, 0.010377645492553711, 0.00066423416137695312, 0.0018126964569091797, 0.00067353248596191406, 1.5497207641601562e-05, 2.384185791015625e-07, 0.0015845298767089844, 0.0056269168853759766, 0.00036333646377523503, 0.00017535387358868189, 0.00018798259018655312, 796, 816, 4.70403, 0.53765, 1.49325, 0.536254, 0.816615, 0.000323296, 1.29678, 0.0231569, 
usi,500,300,10,0.000010,2,0,1,1,1,10, 29.6996, 0.0493059, 28.6647, 0, 0, 1, 2, 0.010546445846557617, 0.00066351890563964844, 0.0018663406372070312, 0.00068259239196777344, 1.5735626220703125e-05, 0, 0.0016460418701171875, 0.0056722164154052734, 0.18263697686531438, 0.1800664945276369, 0.0025704823376774639, 4651, 4671, 27.0045, 3.03755, 8.50111, 3.11256, 4.76443, 0.00179505, 7.56111, 0.0259774, 
usi,250,150,04,0.000040,2,0,1,1,1,10, 40.2935, 0.0126209, 30.4639, 0, 0, 1, 2, 0.0048108100891113281, 0.00024127960205078125, 0.00091481208801269531, 0.00026082992553710938, 1.5974044799804688e-05, 0, 0.00073146820068359375, 0.0026464462280273438, 0.10379398060444366, 0.1021947649461782, 0.0015992156582654636, 4425, 4445, 11.485, 1.05766, 3.89462, 1.14939, 2.18968, 0.00165224, 3.17981, 0.0121853, 
usi,250,150,10,0.000020,2,0,1,1,1,10, 51.0527, 0.0125179, 34.7599, 0, 0, 1, 2, 0.0047476291656494141, 0.00024080276489257812, 0.00086808204650878906, 0.0002574920654296875, 1.5974044799804688e-05, 0, 0.00074362754821777344, 0.0026216506958007812, 0.1800706509707978, 0.17552260130699138, 0.0045480496638064128, 1993, 2013, 5.18949, 0.481665, 1.74804, 0.516964, 0.989685, 0.000742674, 1.44219, 0.0101957, 
usi,250,150,00,0.000020,2,0,1,1,1,10, 94.0927, 0.0129952, 61.4777, 0, 0, 1, 2, 0.0047466754913330078, 0.00024008750915527344, 0.00089430809020996094, 0.00027132034301757812, 1.6689300537109375e-05, 0, 0.00071477890014648438, 0.0026094913482666016, 0.00090339029030891103, 0.0005582224154894737, 0.0003451678748194375, 2173, 2193, 5.64781, 0.522934, 1.92358, 0.570468, 1.07954, 0.000825405, 1.54005, 0.0104086, 
usi,500,300,10,0.000070,2,0,1,1,1,12, 70.2799, 0.0538831, 70.0533, 0, 0, 1, 2, 0.010583639144897461, 0.00065755844116210938, 0.0018117427825927734, 0.00069189071655273438, 1.621246337890625e-05, 0, 0.0016508102416992188, 0.0057554244995117188, 0.18500596555184937, 0.18458889453974942, 0.00041707101209996857, 12010, 12032, 69.4591, 7.85718, 21.4506, 8.20598, 12.3793, 0.00448203, 19.5275, 0.0341382, 
