?fem_reduce,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-1,2,600,7.57972,1,2,24, 4.62686, 0.201023, 4.39288, 0, 0, 37, 38, 0.62379670143127441, 0.0089218616485595703, 0.00019001960754394531, 3.147125244140625e-05, 3.2663345336914062e-05, 3.0994415283203125e-06, 0.00021576881408691406, 0.61440181732177734, 3.3243898955612825, 2.3148310857215666, 1.0095588098397157, 275, 299, 4.38799, 3.76412, 0.192815, 0.0100729, 0.282569, 0.00237203, 0.0985591, 0.0374813, 
1e-1,2,700,8.04157,1,2,25, 5.49135, 0.216531, 5.24067, 0, 0, 61, 62, 0.84760022163391113, 0.014321804046630859, 0.00024962425231933594, 2.8848648071289062e-05, 3.337860107421875e-05, 2.6226043701171875e-06, 0.00021791458129882812, 0.83274602890014648, 3.4776094904055705, 2.4917139830215906, 0.98589550738397946, 336, 361, 5.23559, 4.5357, 0.207545, 0.0119538, 0.322233, 0.00285864, 0.113456, 0.0418403, 
1e-1,2,800,8.54868,1,2,26, 6.50528, 0.224644, 6.24532, 0, 0, 67, 68, 1.0044512748718262, 0.0095379352569580078, 0.00020289421081542969, 2.5510787963867188e-05, 2.47955322265625e-05, 2.86102294921875e-06, 0.00017714500427246094, 0.99448013305664062, 3.6048310202543501, 2.683808209566914, 0.92102281068743563, 403, 429, 6.24004, 5.36286, 0.289973, 0.014034, 0.393871, 0.00343752, 0.12999, 0.0458679, 
1e-1,2,900,9.08503,1,2,27, 7.53873, 0.231819, 7.26748, 0, 0, 72, 73, 1.0219383239746094, 0.0091588497161865234, 7.1287155151367188e-05, 2.4557113647460938e-05, 2.9087066650390625e-05, 3.814697265625e-06, 0.00016665458679199219, 1.012484073638916, 3.709522615365926, 2.8462187006870803, 0.86330391467884615, 475, 502, 7.26198, 6.25119, 0.331477, 0.0161133, 0.463535, 0.00393915, 0.145668, 0.0500569, 
1e-1,2,1000,9.56951,1,2,28, 8.55007, 0.237664, 8.27204, 0, 0, 70, 71, 1.0043163299560547, 0.0095949172973632812, 0.00011277198791503906, 2.0503997802734375e-05, 2.384185791015625e-05, 2.6226043701171875e-06, 2.2649765014648438e-05, 0.99453902244567871, 3.7981642426468634, 2.9747064571208348, 0.82345778552602789, 545, 573, 8.26629, 7.10208, 0.346493, 0.0185962, 0.57289, 0.00447941, 0.166854, 0.054903, 
1e-1,2,2000,12.4284,1,2,29, 10.1317, 0.245604, 9.84417, 0, 0, 108, 109, 1.5719742774963379, 0.0075769424438476562, 0.00024485588073730469, 2.1457672119140625e-05, 2.3365020751953125e-05, 4.0531158447265625e-06, 0.00017952919006347656, 1.5639240741729736, 4.3070577987683505, 3.6729656176053771, 0.63409218116297361, 653, 682, 9.83827, 8.46703, 0.395684, 0.0220397, 0.688729, 0.00536466, 0.197724, 0.0616944, 
1e-1,2,3000,13.8578,1,2,30, 11.6805, 0.252124, 11.385, 0, 0, 107, 108, 1.5389089584350586, 0.010174036026000977, 0.00021505355834960938, 1.9550323486328125e-05, 5.14984130859375e-05, 2.86102294921875e-06, 8.6307525634765625e-05, 1.5283596515655518, 4.536345581048554, 4.0154881246756569, 0.52085745637289627, 760, 790, 11.3772, 9.85728, 0.446952, 0.0254934, 0.751631, 0.00638175, 0.221562, 0.0678761, 
1e-1,2,4000,14.7316,1,2,31, 12.7419, 0.25853, 12.4389, 0, 0, 71, 72, 1.0536386966705322, 0.013524055480957031, 0.00025081634521484375, 2.5510787963867188e-05, 3.0994415283203125e-05, 2.86102294921875e-06, 0.00020599365234375, 1.0395984649658203, 4.6798257356732007, 4.2006867950276279, 0.4791389406455745, 831, 862, 12.4308, 10.7451, 0.514026, 0.0276239, 0.820469, 0.00687933, 0.243819, 0.0728495, 
1e-1,2,5000,15.1779,1,2,32, 14.4445, 0.266029, 14.1326, 0, 0, 120, 121, 1.6934881210327148, 0.017573833465576172, 0.00026059150695800781, 3.0994415283203125e-05, 3.147125244140625e-05, 3.0994415283203125e-06, 0.00022220611572265625, 1.6753659248352051, 4.7871077783383562, 4.3175170110448331, 0.46959076729352345, 951, 983, 14.1243, 12.2335, 0.544132, 0.0311377, 0.938671, 0.00798225, 0.275683, 0.0931828, 
1e-1,2,6000,15.3645,1,2,33, 16.6995, 0.272568, 16.38, 0, 0, 160, 161, 2.2472095489501953, 0.013035774230957031, 0.00025510787963867188, 2.1696090698242188e-05, 2.8371810913085938e-05, 2.86102294921875e-06, 0.00021982192993164062, 2.2336459159851074, 4.8714151859606281, 4.4078398473633706, 0.46357533859725625, 1111, 1144, 16.3715, 14.1769, 0.634814, 0.0421431, 1.08391, 0.00935841, 0.314399, 0.10997, 
