?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-5,2,8e+06,4.05653e+06,1,2,62, 1447.72, 0.767263, 1425.11, 0, 0, 194, 195, 2.8568410873413086, 0.0019218921661376953, 0.0038571357727050781, 0.0025310516357421875, 1.6927719116210938e-05, 0, 0.0042650699615478516, 2.8442490100860596, 1006.6269409634316, 999.34363593016622, 7.2833050332653873, 97038, 97100, 1413.45, 181.927, 352.388, 242.305, 225.082, 0.0342987, 411.392, 0.325567, 
1e-5,2,9e+06,4.05678e+06,1,2,63, 1448.58, 0.779743, 1425.63, 0, 0, 21, 22, 0.32462310791015625, 0.0020070075988769531, 0.0038068294525146484, 0.0025200843811035156, 1.621246337890625e-05, 0, 0.0042769908905029297, 0.3119959831237793, 1007.5235766490492, 999.34417884402114, 8.1793978050280955, 97059, 97122, 1413.78, 181.97, 352.469, 242.358, 225.131, 0.0343056, 411.487, 0.329073, 
1e-5,2,1e+07,4.06316e+06,1,2,64, 1450.51, 0.792258, 1427.2, 0, 0, 88, 89, 1.3058309555053711, 0.0018961429595947266, 0.0035541057586669922, 0.0024609565734863281, 1.5974044799804688e-05, 0, 0.0042400360107421875, 1.2936637401580811, 1008.053192125889, 999.35729202099412, 8.6959001048948714, 97147, 97211, 1415.08, 182.14, 352.795, 242.58, 225.335, 0.0343375, 411.867, 0.332459, 
1e-5,2,2e+07,4.06324e+06,1,2,65, 1451.31, 0.804448, 1427.58, 0, 0, 10, 11, 0.16046595573425293, 0.0018870830535888672, 0.0036339759826660156, 0.0025730133056640625, 1.5974044799804688e-05, 0, 0.0042672157287597656, 0.14808869361877441, 1016.7398716132474, 999.35756431330776, 17.382307299939644, 97157, 97222, 1415.24, 182.161, 352.835, 242.605, 225.358, 0.0343425, 411.915, 0.336012, 
1e-5,2,3e+07,4.06579e+06,1,2,66, 1454.95, 0.816917, 1430.96, 0, 0, 217, 218, 3.2002120018005371, 0.0018670558929443359, 0.0036730766296386719, 0.0025079250335693359, 1.5974044799804688e-05, 0, 0.0042269229888916016, 3.1879210472106934, 1024.9907927454974, 999.36320370937369, 25.62758903612383, 97374, 97440, 1418.44, 182.578, 353.635, 243.153, 225.86, 0.0344079, 412.845, 0.339607, 
1e-5,2,4e+07,4.06627e+06,1,2,67, 1455.92, 0.829122, 1431.68, 0, 0, 42, 43, 0.6340639591217041, 0.0018579959869384766, 0.0036280155181884766, 0.0025269985198974609, 1.5974044799804688e-05, 0, 0.0042741298675537109, 0.62176084518432617, 1033.4249701869082, 999.36422843884657, 34.060741748061943, 97416, 97483, 1419.08, 182.663, 353.793, 243.259, 225.957, 0.0344248, 413.029, 0.343286, 
1e-5,2,5e+07,4.06677e+06,1,2,68, 1457.15, 0.841568, 1432.57, 0, 0, 41, 42, 0.61336684226989746, 0.0018839836120605469, 0.0036630630493164062, 0.0025451183319091797, 1.5974044799804688e-05, 0, 0.0042150020599365234, 0.601043701171875, 1041.7959573654796, 999.3653099459716, 42.430647419508077, 97457, 97525, 1419.69, 182.743, 353.945, 243.363, 226.052, 0.0344393, 413.208, 0.346735, 
1e-5,2,6e+07,4.06696e+06,1,2,69, 1457.92, 0.854024, 1433.03, 0, 0, 11, 12, 0.17631006240844727, 0.0019409656524658203, 0.0036699771881103516, 0.0025501251220703125, 1.5020370483398438e-05, 0, 0.0043480396270751953, 0.16378593444824219, 1050.2181953640234, 999.36570443483424, 50.852490929189031, 97468, 97537, 1419.87, 182.766, 353.989, 243.391, 226.077, 0.0344422, 413.259, 0.35017, 
1e-5,2,7e+07,4.06716e+06,1,2,70, 1458.63, 0.866493, 1433.34, 0, 0, 11, 12, 0.17502999305725098, 0.0019159317016601562, 0.0036098957061767578, 0.0025579929351806641, 1.5974044799804688e-05, 0, 0.0042669773101806641, 0.16266322135925293, 1058.6156911796861, 999.36613060729974, 59.249560572386351, 97479, 97549, 1420.04, 182.789, 354.033, 243.419, 226.103, 0.0344431, 413.311, 0.353742, 
1e-5,2,8e+07,4.06864e+06,1,2,71, 1460.5, 0.878956, 1434.87, 0, 0, 79, 80, 1.1791629791259766, 0.0018911361694335938, 0.003643035888671875, 0.0025551319122314453, 1.5974044799804688e-05, 0, 0.0042049884796142578, 1.1668527126312256, 1066.4173902387192, 999.36918853467421, 67.048201704044928, 97558, 97629, 1421.22, 182.943, 354.327, 243.619, 226.285, 0.0344682, 413.657, 0.357134, 
1e-5,2,9e+07,4.09019e+06,1,2,72, 1462.68, 0.891511, 1436.67, 0, 0, 104, 105, 1.5453329086303711, 0.0018880367279052734, 0.0036389827728271484, 0.0025608539581298828, 1.5974044799804688e-05, 0, 0.0042438507080078125, 1.5329852104187012, 1064.8441074871805, 999.41183178584379, 65.432275701336778, 97662, 97734, 1422.77, 183.143, 354.714, 243.883, 226.527, 0.0345008, 414.106, 0.36049, 
1e-5,2,1e+08,4.09042e+06,1,2,73, 1463.34, 0.904143, 1437.04, 0, 0, 12, 13, 0.19093203544616699, 0.0019259452819824219, 0.0037479400634765625, 0.0025360584259033203, 1.5974044799804688e-05, 0, 0.0043170452117919922, 0.17838907241821289, 1072.0084926772324, 999.41214633026902, 72.596346346963543, 97674, 97747, 1422.96, 183.168, 354.762, 243.914, 226.555, 0.0345037, 414.162, 0.363768, 
