n,sigmaid,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
98,8,2,0.1,0.411051,1,2,718, 261.838, 0.133531, 260.697, 0, 0, 1000, 1001, 0.65378785133361816, 8.5353851318359375e-05, 9.822845458984375e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00021529197692871094, 0.65326857566833496, 274.59315906112533, 274.34838870808971, 0.24477035303562805, 395875, 396610, 258.939, 33.5903, 38.8808, 42.0124, 57.9362, 0.121443, 85.9294, 0.468569, 
86,3,2,0.0005,0.02007,1,2,829, 221.456, 0.155247, 220.222, 0, 0, 292, 293, 0.19168925285339355, 8.4638595581054688e-05, 9.8943710327148438e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021457672119140625, 0.19117021560668945, 0.63286618436048858, 0.63209889104947126, 0.00076729331093966817, 333277, 334122, 218.3, 27.9322, 32.9472, 35.574, 49.0129, 0.103988, 72.2918, 0.437364, 
42,6,2,0.05,0.259255,1,2,906, 305.812, 0.172775, 304.476, 0, 0, 862, 863, 0.5654911994934082, 8.5115432739257812e-05, 9.8705291748046875e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021529197692871094, 0.5649714469909668, 17.486814252302743, 17.470686991770414, 0.016127260532108213, 462319, 463240, 303.441, 39.425, 45.757, 49.2031, 68.0671, 0.143387, 100.277, 0.567977, 
15,4,2,0.005,0.063877,1,2,902, 262.311, 0.167659, 261.02, 0, 0, 845, 846, 0.55222105979919434, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.0001049041748046875, 1.430511474609375e-05, 0, 0.00021719932556152344, 0.55170178413391113, 1.4157702292342695, 1.4133964944868724, 0.0023737347472079532, 396158, 397075, 259.452, 33.4044, 39.114, 42.0542, 58.256, 0.126435, 86.0087, 0.488325, 
14,7,2,0.05,0.374731,1,2,802, 253.586, 0.152479, 252.384, 0, 0, 10, 11, 0.0073215961456298828, 8.487701416015625e-05, 9.8943710327148438e-05, 0.00010800361633300781, 1.4543533325195312e-05, 0, 0.00021839141845703125, 0.0067968368530273438, 68.752053752070751, 68.672975024002682, 0.079078728068067872, 382795, 383613, 250.25, 32.2038, 37.7378, 40.5393, 56.1978, 0.122384, 82.988, 0.461084, 
50,5,2,0.01,0.129686,1,2,906, 291.485, 0.16995, 290.139, 0, 0, 624, 625, 0.40938925743103027, 8.3446502685546875e-05, 9.5605850219726562e-05, 0.0001068115234375, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.40887045860290527, 4.5575112821970905, 4.5560935335354795, 0.0014177486616347426, 438921, 439843, 287.838, 36.6345, 41.8462, 46.279, 65.7579, 0.134909, 96.6614, 0.52405, 
100,6,2,0.05,0.24967,1,2,858, 312.374, 0.16088, 311.034, 0, 0, 680, 681, 0.44804501533508301, 8.392333984375e-05, 9.7036361694335938e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.4475252628326416, 17.462859080692095, 17.446851936458547, 0.016007144233515295, 470088, 470961, 309.934, 39.7274, 46.1747, 49.725, 70.3192, 0.147046, 103.297, 0.543292, 
53,7,2,0.1,0.338731,1,2,823, 291.553, 0.157535, 290.316, 0, 0, 1000, 1001, 0.65603184700012207, 8.487701416015625e-05, 9.8943710327148438e-05, 0.00010704994201660156, 1.430511474609375e-05, 0, 0.00021529197692871094, 0.65551137924194336, 68.451150336099715, 68.332609447511516, 0.11854088858812083, 441084, 441924, 289.358, 36.9968, 43.6635, 47.3619, 64.9541, 0.135196, 95.7197, 0.526641, 
6,1,2,1e-14,0,1,2,752, 219.319, 0.140473, 218.109, 0, 0, 30, 31, 0.020446538925170898, 8.3208084106445312e-05, 9.5367431640625e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.00022006034851074219, 0.019927978515625, 0.38169333741154915, 0.38078124944432806, 0.00091208796722108102, 329994, 330763, 217.114, 27.7833, 31.5593, 34.8315, 49.6097, 0.102712, 72.8051, 0.422239, 
69,8,2,100,0.462458,1,2,733, 287.295, 0.136395, 286.079, 0, 0, 569, 570, 0.37225031852722168, 8.4638595581054688e-05, 9.8466873168945312e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021600723266601562, 0.37173032760620117, 270.06117246116258, 269.94130954559961, 0.11986291556294057, 434683, 435433, 284.426, 36.886, 42.8277, 46.0556, 63.7773, 0.130773, 94.2608, 0.487425, 
50,8,2,0.1,0.424785,1,2,760, 269.182, 0.144747, 268.078, 0, 0, 1000, 1001, 0.65609359741210938, 8.4638595581054688e-05, 9.8466873168945312e-05, 0.00010561943054199219, 1.4781951904296875e-05, 0, 0.00021600723266601562, 0.65557408332824707, 272.66205256938429, 272.53328490190654, 0.12876766747776433, 407683, 408459, 267.237, 34.2874, 40.3359, 43.2896, 60.2037, 0.12912, 88.5123, 0.479078, 
72,6,2,0.1,0.245849,1,2,858, 315.371, 0.162624, 313.859, 0, 0, 1000, 1001, 0.65291738510131836, 8.392333984375e-05, 9.8466873168945312e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021529197692871094, 0.65239882469177246, 17.317501066339624, 17.301630172607407, 0.015870893732374415, 476565, 477439, 311.336, 39.8572, 46.9487, 50.4566, 69.7979, 0.14441, 103.562, 0.569596, 
38,10,2,100,0.463705,1,2,565, 210.13, 0.107985, 209.265, 0, 0, 935, 936, 0.61757731437683105, 8.392333984375e-05, 0.00010156631469726562, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00021910667419433594, 0.61705183982849121, 4407.0913962078366, 4406.7714942032944, 0.31990200454212042, 315241, 315825, 208.548, 26.4532, 31.0916, 33.6318, 47.3973, 0.0956254, 69.5072, 0.371463, 
81,5,2,0.01,0.145939,1,2,827, 232.45, 0.153013, 231.093, 0, 0, 156, 157, 0.10260748863220215, 8.487701416015625e-05, 9.7513198852539062e-05, 0.00010752677917480469, 1.430511474609375e-05, 0, 0.00021600723266601562, 0.10208725929260254, 4.6181762576148699, 4.6175627362729621, 0.00061352134181912694, 351303, 352145, 229.68, 29.4726, 34.6834, 37.2663, 51.5159, 0.109504, 76.1809, 0.450996, 
68,1,2,1e-12,0,1,2,707, 202.574, 0.132243, 201.495, 0, 0, 115, 116, 0.076676607131958008, 8.4400177001953125e-05, 9.9420547485351562e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00022053718566894531, 0.076151609420776367, 0.38132708393591569, 0.38066766858214418, 0.0006594153537715123, 303347, 304071, 200.639, 25.4925, 29.9667, 32.183, 45.581, 0.0968974, 66.9252, 0.393235, 
32,9,2,0.5,0.390423,1,2,749, 259.671, 0.140313, 258.511, 0, 0, 1000, 1001, 0.65824556350708008, 8.4638595581054688e-05, 9.5844268798828125e-05, 0.00010704994201660156, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.65772438049316406, 1087.1283364847197, 1086.9885012584487, 0.13983522627124201, 390649, 391416, 257.586, 32.904, 37.4291, 41.6747, 58.7911, 0.123929, 86.2019, 0.461604, 
10,7,2,0.1,0.3533,1,2,828, 300.284, 0.157551, 298.981, 0, 0, 1000, 1001, 0.6644737720489502, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00011229515075683594, 1.4543533325195312e-05, 0, 0.00022172927856445312, 0.66394305229187012, 68.579787765150542, 68.546804656389085, 0.032983108761558501, 448437, 449281, 297.967, 37.7852, 44.2612, 48.0913, 67.3733, 0.137544, 99.7935, 0.524896, 
15,6,2,0.05,0.258548,1,2,808, 313.676, 0.153478, 312.458, 0, 0, 1000, 1001, 0.65754175186157227, 8.4161758422851562e-05, 9.822845458984375e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021457672119140625, 0.65702462196350098, 17.594845865450978, 17.537985607527883, 0.056860257923153426, 473141, 473965, 311.51, 39.9359, 46.688, 50.1233, 71.3356, 0.145942, 102.748, 0.532735, 
56,9,2,0.5,0.447319,1,2,674, 245.713, 0.127446, 244.713, 0, 0, 1000, 1001, 0.65897679328918457, 8.5592269897460938e-05, 9.8705291748046875e-05, 0.0001068115234375, 1.430511474609375e-05, 0, 0.00021886825561523438, 0.65845251083374023, 1095.6111805623405, 1095.4016343566984, 0.209546205642067, 369814, 370505, 243.941, 31.5671, 36.4795, 39.307, 54.568, 0.114067, 81.4719, 0.433877, 
87,8,2,0.1,0.46095,1,2,715, 268.098, 0.136441, 267.016, 0, 0, 133, 134, 0.088616609573364258, 8.3684921264648438e-05, 9.8466873168945312e-05, 0.00010514259338378906, 1.4543533325195312e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.088095188140869141, 268.04953761915971, 267.91383151200046, 0.13570610715928277, 403335, 404067, 266.18, 33.9367, 39.7418, 42.7503, 60.5925, 0.124428, 88.5663, 0.468235, 
99,5,2,0.01,0.135302,1,2,770, 271.852, 0.146619, 270.614, 0, 0, 242, 243, 0.16005277633666992, 8.392333984375e-05, 9.7751617431640625e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021910667419433594, 0.15953183174133301, 4.5765505086466263, 4.575283066761517, 0.0012674418850756068, 408055, 408841, 268.833, 34.228, 40.128, 43.1408, 61.0556, 0.128216, 89.6751, 0.477452, 
46,6,2,0.05,0.232109,1,2,813, 308.325, 0.154735, 307.063, 0, 0, 279, 280, 0.18399930000305176, 8.4638595581054688e-05, 9.441375732421875e-05, 0.0001068115234375, 1.430511474609375e-05, 0, 0.00021910667419433594, 0.18348002433776855, 17.188490412059164, 17.181686289812628, 0.0068041222466124198, 465796, 466625, 306.034, 39.0322, 44.5164, 49.4693, 69.999, 0.142114, 102.343, 0.531919, 
75,2,2,1e-14,0,1,2,812, 210.638, 0.15368, 208.995, 0, 0, 69, 70, 0.046002388000488281, 8.392333984375e-05, 9.7751617431640625e-05, 0.00010704994201660156, 1.4543533325195312e-05, 0, 0.00021529197692871094, 0.045483827590942383, 0.4315634656828653, 0.43059129536588547, 0.00097217031702417325, 317143, 317972, 207.525, 26.7869, 31.2793, 33.7565, 46.4566, 0.0989594, 68.7263, 0.420058, 
65,4,2,0.005,0.056337,1,2,843, 283.355, 0.159551, 282.039, 0, 0, 1000, 1001, 0.65504932403564453, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010585784912109375, 1.430511474609375e-05, 0, 0.00021791458129882812, 0.65452861785888672, 1.4454652498176495, 1.4423803036772993, 0.0030849461402831495, 414142, 415002, 271.848, 34.7281, 40.9452, 43.8514, 60.9282, 0.129351, 90.7607, 0.504728, 
66,4,2,0.005,0.0549965,1,2,870, 240.362, 0.165576, 239.049, 0, 0, 29, 30, 0.019918918609619141, 8.2492828369140625e-05, 9.632110595703125e-05, 0.00010514259338378906, 1.4781951904296875e-05, 0, 0.00021052360534667969, 0.019409656524658203, 1.4329171553317268, 1.4321214514375105, 0.00079570389443839253, 360240, 361126, 236.063, 30.2542, 35.6933, 38.3002, 52.9864, 0.109195, 78.2483, 0.471189, 
78,9,2,1,0.411161,1,2,631, 252.676, 0.118819, 251.645, 0, 0, 1000, 1001, 0.65931558609008789, 8.4400177001953125e-05, 9.7990036010742188e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00021862983703613281, 0.65879511833190918, 1108.7351038208562, 1108.52459960948, 0.21050421137624126, 378022, 378671, 249.4, 31.9536, 37.1772, 40.0405, 56.6788, 0.116787, 83.004, 0.429439, 
32,6,2,0.05,0.258361,1,2,736, 315.736, 0.140595, 314.576, 0, 0, 1000, 1001, 0.66277194023132324, 8.5592269897460938e-05, 9.8705291748046875e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.00022101402282714844, 0.66224575042724609, 17.585978746507273, 17.559719908888841, 0.026258837618446374, 472379, 473132, 313.649, 40.5267, 46.6295, 50.1658, 71.0029, 0.143401, 104.634, 0.546127, 
97,8,2,0.5,0.402935,1,2,714, 263.15, 0.13334, 262.087, 0, 0, 1000, 1001, 0.65330028533935547, 8.4161758422851562e-05, 9.918212890625e-05, 0.00010657310485839844, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021386146545410156, 0.65278196334838867, 278.77511152792346, 278.62909416396326, 0.14601736396007728, 399562, 400294, 261.065, 33.5725, 39.3591, 42.4214, 58.5631, 0.125108, 86.5703, 0.453164, 
55,8,2,0.1,0.393996,1,2,752, 271.915, 0.142917, 270.783, 0, 0, 1000, 1001, 0.65384650230407715, 8.4161758422851562e-05, 9.8705291748046875e-05, 0.00010585784912109375, 1.3828277587890625e-05, 0, 0.00021624565124511719, 0.65332770347595215, 277.71132005812598, 277.59282720021417, 0.11849285791173537, 412394, 413163, 269.864, 34.6748, 40.6437, 43.9036, 60.59, 0.128498, 89.4425, 0.481284, 
70,4,2,0.005,0.0566557,1,2,949, 261.695, 0.176022, 260.124, 0, 0, 42, 43, 0.028525114059448242, 8.5592269897460938e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.028002262115478516, 1.4304119663428896, 1.4289794012352006, 0.0014325651077331434, 389327, 390292, 256.978, 32.9696, 38.395, 41.0496, 58.0862, 0.120419, 85.8458, 0.510898, 
97,3,2,0.0005,0.0192223,1,2,866, 215.246, 0.161148, 213.884, 0, 0, 281, 282, 0.18540239334106445, 8.4161758422851562e-05, 9.8705291748046875e-05, 0.00010466575622558594, 1.4543533325195312e-05, 2.384185791015625e-07, 0.00021815299987792969, 0.18488192558288574, 0.6243070527069412, 0.62362205094741074, 0.00068500175954163463, 322765, 323647, 212.823, 27.1541, 31.7637, 34.1013, 48.4029, 0.0986373, 70.868, 0.434642, 
38,8,2,100,0.429317,1,2,825, 272.757, 0.15318, 271.527, 0, 0, 361, 362, 0.2370760440826416, 8.3684921264648438e-05, 9.9420547485351562e-05, 0.00010538101196289062, 1.4543533325195312e-05, 0, 0.00021791458129882812, 0.23655509948730469, 270.70225724078961, 270.63387314729073, 0.06838409349897781, 412031, 412872, 270.555, 34.7335, 39.3094, 43.6419, 61.6774, 0.12583, 90.5836, 0.483535, 
39,3,2,0.0005,0.0192198,1,2,828, 214.019, 0.15484, 212.778, 0, 0, 103, 104, 0.068189859390258789, 8.4161758422851562e-05, 9.822845458984375e-05, 0.0001049041748046875, 1.430511474609375e-05, 0, 0.00021457672119140625, 0.067673683166503906, 0.64788925620227489, 0.64714429240723315, 0.00074496379495301353, 322730, 323575, 211.807, 27.1095, 31.7831, 34.0517, 48.3081, 0.095943, 70.0289, 0.430139, 
49,6,2,0.05,0.287669,1,2,811, 317.775, 0.154208, 316.534, 0, 0, 1000, 1001, 0.65683269500732422, 8.5115432739257812e-05, 9.8705291748046875e-05, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.00021672248840332031, 0.6563117504119873, 17.774493231632107, 17.720211236899125, 0.054281994732786595, 477819, 478646, 314.362, 40.4489, 47.2997, 51.1775, 70.496, 0.147585, 104.246, 0.545914, 
21,9,2,100,0.428273,1,2,685, 253.889, 0.131106, 252.834, 0, 0, 746, 747, 0.48690509796142578, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010538101196289062, 1.4781951904296875e-05, 0, 0.00021505355834960938, 0.48638725280761719, 1098.3388373994796, 1098.1326906090817, 0.20614679039777986, 382846, 383548, 249.855, 32.1486, 37.7111, 40.5582, 56.0647, 0.11655, 82.8003, 0.455973, 
57,9,2,0.5,0.449653,1,2,614, 244.429, 0.114667, 243.506, 0, 0, 1000, 1001, 0.65138077735900879, 9.4652175903320312e-05, 0.00010728836059570312, 0.00010347366333007812, 1.4066696166992188e-05, 0, 0.00021004676818847656, 0.65085124969482422, 1088.5438342605787, 1088.3412787393295, 0.20255552124942749, 370491, 371123, 241.436, 31.0551, 36.4141, 39.3226, 54.1189, 0.116855, 79.9813, 0.426805, 
1,1,2,1e-14,0,1,2,815, 218.648, 0.153726, 215.718, 0, 0, 216, 217, 0.14306545257568359, 8.106231689453125e-05, 9.5605850219726562e-05, 0.00010228157043457031, 1.5020370483398438e-05, 0, 0.00021290779113769531, 0.14255857467651367, 0.38388751149828471, 0.38310039320270661, 0.00078711829565580979, 325859, 326691, 214.712, 27.2942, 32.0804, 34.2849, 48.7319, 0.10038, 71.7863, 0.433758, 
100,2,2,1e-14,0,1,2,827, 212.765, 0.158627, 211.485, 0, 0, 291, 292, 0.19265389442443848, 8.3446502685546875e-05, 0.00010156631469726562, 0.00010752677917480469, 1.4066696166992188e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.19212770462036133, 0.43064927937736119, 0.42970204605798495, 0.00094723331933180472, 317403, 318247, 209.918, 26.7015, 31.2878, 33.7892, 47.638, 0.0972683, 69.9728, 0.431217, 
56,1,2,1e-14,0,1,2,775, 216.728, 0.147426, 215.547, 0, 0, 53, 54, 0.035725831985473633, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010561943054199219, 1.4543533325195312e-05, 0, 0.00025439262390136719, 0.035168647766113281, 0.3807861900328714, 0.37991050389305292, 0.00087568613977398999, 326154, 326946, 214.623, 27.4258, 32.2196, 34.4614, 49.0307, 0.0981908, 70.9563, 0.431262, 
93,7,2,0.05,0.333281,1,2,767, 289.707, 0.14582, 288.517, 0, 0, 1000, 1001, 0.65622425079345703, 8.487701416015625e-05, 9.822845458984375e-05, 0.00010538101196289062, 1.430511474609375e-05, 0, 0.00021576881408691406, 0.65570569038391113, 69.752804934390397, 69.725218248549083, 0.027586685841285125, 438026, 438809, 287.585, 37.0907, 43.0811, 46.1185, 65.6415, 0.138058, 94.9998, 0.51567, 
74,8,2,0.01,0.484903,1,2,710, 281.082, 0.135931, 279.814, 0, 0, 1000, 1001, 0.65447807312011719, 8.5592269897460938e-05, 0.00010180473327636719, 0.00010609626770019531, 1.4543533325195312e-05, 0, 0.00021624565124511719, 0.65395379066467285, 271.0065721504472, 270.92440952987454, 0.082162620572533707, 422539, 423267, 277.039, 36.1807, 41.6392, 44.8329, 62.0203, 0.127529, 91.7623, 0.47585, 
1,6,2,0.05,0.225615,1,2,849, 324.357, 0.160033, 322.988, 0, 0, 1000, 1001, 0.65557122230529785, 8.5115432739257812e-05, 9.7990036010742188e-05, 0.00010514259338378906, 1.4066696166992188e-05, 0, 0.00021719932556152344, 0.65505170822143555, 17.67086488698741, 17.649211448672034, 0.021653438315301438, 482062, 482926, 316.215, 40.3645, 47.1736, 50.8501, 71.7406, 0.148876, 105.384, 0.553311, 
17,7,2,0.1,0.359698,1,2,837, 288.893, 0.155826, 287.642, 0, 0, 378, 379, 0.25041055679321289, 8.3446502685546875e-05, 9.822845458984375e-05, 0.00010538101196289062, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021767616271972656, 0.24989128112792969, 68.517930607031971, 68.424494399217025, 0.093436207815022612, 431749, 432602, 285.323, 36.2665, 42.8369, 45.7043, 64.9481, 0.134499, 94.912, 0.520302, 
91,4,2,0.005,0.0569488,1,2,860, 236.086, 0.163289, 234.769, 0, 0, 179, 180, 0.1181635856628418, 8.4400177001953125e-05, 9.3221664428710938e-05, 0.0001068115234375, 1.4066696166992188e-05, 0, 0.00021457672119140625, 0.11765050888061523, 1.4575637737069902, 1.4569537025853891, 0.00061007112166767659, 355133, 356008, 233.027, 29.7625, 33.8753, 37.8641, 52.9914, 0.108755, 77.9639, 0.460611, 
61,5,2,0.01,0.139608,1,2,904, 248.306, 0.170692, 246.921, 0, 0, 165, 166, 0.10840559005737305, 8.3684921264648438e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.4543533325195312e-05, 0, 0.00021529197692871094, 0.10788869857788086, 4.518899907668497, 4.5182933310571016, 0.00060657661157343182, 376776, 377695, 245.875, 31.7644, 37.0101, 39.7429, 55.2259, 0.112232, 81.5282, 0.49159, 
46,2,2,1e-14,0,1,2,778, 209.783, 0.148383, 208.62, 0, 0, 143, 144, 0.094643354415893555, 8.4400177001953125e-05, 9.918212890625e-05, 0.0001068115234375, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021719932556152344, 0.094121217727661133, 0.43238017399123896, 0.43155694936925054, 0.00082322462197735743, 312312, 313107, 205.573, 26.2547, 30.9939, 33.4491, 46.0475, 0.0976195, 68.3176, 0.412276, 
88,9,2,100,0.443012,1,2,683, 251.349, 0.130821, 250.291, 0, 0, 1000, 1001, 0.65946364402770996, 8.4161758422851562e-05, 9.5129013061523438e-05, 0.0001068115234375, 1.430511474609375e-05, 2.384185791015625e-07, 0.00022530555725097656, 0.65893769264221191, 1094.6943427516171, 1094.4795250870641, 0.21481766455309867, 376737, 377438, 248.529, 31.7457, 35.9613, 40.3291, 56.321, 0.112001, 83.6262, 0.433468, 
30,3,2,0.0005,0.0192228,1,2,773, 223.992, 0.147323, 222.813, 0, 0, 36, 37, 0.024564504623413086, 8.4638595581054688e-05, 9.822845458984375e-05, 0.00010585784912109375, 1.5020370483398438e-05, 2.384185791015625e-07, 0.00021815299987792969, 0.024042367935180664, 0.62830554809538619, 0.62736089610178336, 0.00094465199361370772, 335874, 336663, 221.624, 28.3001, 33.0585, 35.4901, 50.3478, 0.0994799, 73.8991, 0.42853, 
12,10,2,100,0.441634,1,2,539, 226.322, 0.103642, 225.494, 0, 0, 1000, 1001, 0.65474820137023926, 8.487701416015625e-05, 9.9420547485351562e-05, 0.00010633468627929688, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021576881408691406, 0.65422725677490234, 4323.6233357298934, 4323.2373430049856, 0.38599272490687758, 343286, 343843, 224.743, 28.8825, 33.9347, 36.4728, 50.3947, 0.106636, 74.5672, 0.3844, 
30,6,2,0.05,0.270633,1,2,855, 320.657, 0.162466, 319.355, 0, 0, 1000, 1001, 0.65669083595275879, 8.3446502685546875e-05, 9.7036361694335938e-05, 0.00010633468627929688, 1.430511474609375e-05, 0, 0.00021696090698242188, 0.65617275238037109, 17.68523649438081, 17.636927506618921, 0.048308987761869697, 483085, 483956, 317.795, 40.4856, 47.4105, 51.3179, 72.3374, 0.153414, 105.536, 0.553546, 
52,3,2,0.0005,0.0188444,1,2,711, 204.182, 0.135247, 203.1, 0, 0, 54, 55, 0.03623509407043457, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021910667419433594, 0.03571319580078125, 0.62973372961719487, 0.62894674481939439, 0.00078698479790055608, 308056, 308784, 202.067, 25.8722, 30.3684, 32.5976, 45.1095, 0.0978136, 67.6261, 0.395626, 
90,5,2,0.01,0.139451,1,2,893, 262.321, 0.170117, 260.997, 0, 0, 234, 235, 0.15644478797912598, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00010752677917480469, 1.4543533325195312e-05, 0, 0.00022220611572265625, 0.15591859817504883, 4.7299802710089205, 4.7284417216146331, 0.001538549394131011, 390295, 391203, 259.973, 32.8731, 38.4504, 42.1424, 58.568, 0.118468, 87.3231, 0.497922, 
83,1,2,1e-14,0,1,2,760, 220.563, 0.145012, 219.347, 0, 0, 148, 149, 0.09775543212890625, 8.3446502685546875e-05, 9.8705291748046875e-05, 0.0001068115234375, 1.5020370483398438e-05, 0, 0.00021576881408691406, 0.097235679626464844, 0.38509802804299026, 0.38397614927303736, 0.0011218787698197711, 333001, 333778, 218.382, 27.9334, 33.0342, 35.3151, 49.1589, 0.105023, 72.4118, 0.423451, 
92,6,2,0.05,0.234432,1,2,766, 316.233, 0.145893, 315.036, 0, 0, 1000, 1001, 0.66112899780273438, 8.3684921264648438e-05, 9.7751617431640625e-05, 0.00010776519775390625, 1.430511474609375e-05, 0, 0.00021958351135253906, 0.66060590744018555, 17.397919336134734, 17.36707137259252, 0.030847963542214269, 470771, 471554, 311.319, 39.6764, 46.2356, 50.6353, 70.5476, 0.143802, 103.55, 0.530613, 
7,2,2,1e-14,0,1,2,807, 190.975, 0.154751, 189.751, 0, 0, 65, 66, 0.043875932693481445, 8.1539154052734375e-05, 9.5605850219726562e-05, 0.000102996826171875, 1.430511474609375e-05, 0, 0.00021791458129882812, 0.043363571166992188, 0.43194359739069921, 0.43135454467327283, 0.00058905271745964254, 284686, 285510, 188.818, 24.1128, 28.1173, 30.4287, 42.7587, 0.0881906, 62.9172, 0.394963, 
71,5,2,0.01,0.146877,1,2,860, 230.246, 0.162612, 228.889, 0, 0, 196, 197, 0.12850284576416016, 8.4400177001953125e-05, 9.72747802734375e-05, 0.00010633468627929688, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021529197692871094, 0.12798500061035156, 4.6278760215299251, 4.6268594422823455, 0.0010165792477347902, 347943, 348818, 227.813, 29.3402, 34.29, 36.9398, 51.1309, 0.107093, 75.5624, 0.442187, 
68,8,2,100,0.424278,1,2,711, 253.927, 0.132711, 252.752, 0, 0, 198, 199, 0.12999653816223145, 8.7738037109375e-05, 9.8466873168945312e-05, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.00021457672119140625, 0.12947535514831543, 273.08077649270615, 272.97808713087488, 0.10268936183130059, 385050, 385778, 251.775, 32.246, 37.9996, 41.0035, 56.6045, 0.116299, 83.364, 0.441606, 
63,8,2,0.1,0.438172,1,2,634, 286.639, 0.119774, 285.663, 0, 0, 1000, 1001, 0.65181899070739746, 8.296966552734375e-05, 9.8466873168945312e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021409988403320312, 0.65130281448364258, 270.89603960976882, 270.80666942520622, 0.089370184562597432, 434017, 434668, 283.1, 36.3686, 42.6446, 46.0231, 63.5417, 0.136595, 93.9213, 0.46406, 
34,7,2,0.5,0.368862,1,2,761, 291.264, 0.145156, 290.079, 0, 0, 1000, 1001, 0.65895962715148926, 8.3684921264648438e-05, 9.8466873168945312e-05, 0.00010538101196289062, 1.4781951904296875e-05, 0, 0.00021910667419433594, 0.65843820571899414, 68.497926803294661, 68.438930882368965, 0.058995920925670589, 434856, 435634, 286.761, 36.6081, 42.8673, 45.9104, 65.2562, 0.133071, 95.4953, 0.491126, 
82,10,2,0.5,0.484409,1,2,604, 193.787, 0.115298, 192.88, 0, 0, 1000, 1001, 0.65891003608703613, 8.487701416015625e-05, 9.7751617431640625e-05, 0.00010633468627929688, 1.8835067749023438e-05, 0, 0.00022077560424804688, 0.65838146209716797, 4365.627059046159, 4365.3020452275987, 0.32501381856018885, 291329, 291951, 192.147, 24.546, 28.5522, 31.0605, 43.4959, 0.0899391, 64.0443, 0.358278, 
26,6,2,0.05,0.24574,1,2,862, 283.937, 0.162915, 282.643, 0, 0, 1000, 1001, 0.65554976463317871, 8.487701416015625e-05, 9.8705291748046875e-05, 0.00010752677917480469, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021600723266601562, 0.65502810478210449, 17.475576419158131, 17.473254745762901, 0.0023216733951874433, 428078, 428955, 280.594, 35.8855, 42.3454, 45.547, 63.1658, 0.135651, 93.0059, 0.508539, 
25,10,2,10,0.444823,1,2,648, 204.619, 0.125093, 203.633, 0, 0, 1000, 1001, 0.6611781120300293, 8.2492828369140625e-05, 9.5367431640625e-05, 0.00010323524475097656, 1.4066696166992188e-05, 0, 0.00021719932556152344, 0.66066575050354004, 4351.0082699313225, 4350.7432196646751, 0.26505026664832698, 306204, 306870, 202.852, 25.8353, 30.2059, 32.6552, 46.0639, 0.0958211, 67.6184, 0.377553, 
