n,sigmaid,K,epssqr_best,abserr_best,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
53,10,2,0.001,0.50685,1,2,547, 152.232, 0.105844, 151.383, 0, 0, 1000, 1001, 0.65690851211547852, 8.4400177001953125e-05, 9.5844268798828125e-05, 0.00010728836059570312, 1.4066696166992188e-05, 0, 0.00021791458129882812, 0.65638899803161621, 52504.581039654375, 52503.294010691883, 1.2870289624845264, 229236, 229802, 150.727, 19.3376, 21.9309, 24.3418, 34.2373, 0.0782461, 50.5037, 0.297452, 
35,9,2,0.5,0.434979,1,2,522, 170.271, 0.0990529, 169.213, 0, 0, 1000, 1001, 0.65755367279052734, 8.4161758422851562e-05, 9.8466873168945312e-05, 0.00010728836059570312, 1.4066696166992188e-05, 0, 0.00021982192993164062, 0.65702986717224121, 13063.397222956883, 13062.15464491579, 1.2425780410912006, 256056, 256597, 168.345, 21.4834, 25.3049, 27.188, 37.5446, 0.078723, 56.4348, 0.310976, 
79,2,2,0.001,0.0464234,1,2,804, 267.883, 0.149697, 266.639, 0, 0, 7, 8, 0.0052988529205322266, 8.1777572631835938e-05, 9.6559524536132812e-05, 0.00010228157043457031, 1.4066696166992188e-05, 0, 0.00021195411682128906, 0.0047922134399414062, 1.1822227844443602, 1.1785429231057001, 0.003679861338404658, 405860, 406681, 265.66, 34.3136, 40.019, 43.0013, 59.5634, 0.127748, 88.1487, 0.486348, 
54,4,2,0.05,0.223873,1,2,849, 285.173, 0.162094, 283.65, 0, 0, 1000, 1001, 0.65918302536010742, 8.3446502685546875e-05, 9.7751617431640625e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00022101402282714844, 0.6586604118347168, 13.435196373174746, 13.410963439117792, 0.024232934056965045, 428099, 428964, 282.336, 35.9572, 42.1053, 45.2048, 64.2017, 0.13167, 94.2211, 0.514553, 
68,3,2,0.01,0.118517,1,2,874, 273.986, 0.166235, 272.629, 0, 0, 6, 7, 0.0046625137329101562, 8.1777572631835938e-05, 9.72747802734375e-05, 0.00010275840759277344, 1.52587890625e-05, 2.384185791015625e-07, 0.00021195411682128906, 0.0041532516479492188, 3.5544522343189309, 3.5512242502757605, 0.0032279840430928883, 410425, 411315, 271.358, 34.7344, 40.434, 43.4663, 61.5476, 0.12798, 90.5433, 0.504371, 
18,7,2,100,0.464345,1,2,680, 223.018, 0.12745, 221.919, 0, 0, 10, 11, 0.00725555419921875, 8.4161758422851562e-05, 9.8943710327148438e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.0067334175109863281, 811.59554370707713, 811.45712969397277, 0.13841401310437731, 336801, 337499, 220.954, 28.1783, 33.1948, 35.7798, 49.37, 0.103144, 73.9238, 0.403824, 
83,7,2,0.1,0.443409,1,2,648, 243.901, 0.124238, 242.856, 0, 0, 1000, 1001, 0.65915346145629883, 8.4161758422851562e-05, 9.8943710327148438e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.6586301326751709, 839.98910927805264, 839.75844425964613, 0.23066501840643139, 364995, 365660, 240.712, 30.7917, 35.8943, 38.6416, 54.5772, 0.112441, 80.2705, 0.423776, 
36,1,2,0.0005,0.0161246,1,2,843, 237.046, 0.159857, 235.103, 0, 0, 574, 575, 0.37821269035339355, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00010609626770019531, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.37769174575805664, 0.57002702476214528, 0.5686495316265584, 0.0013774931356868281, 353522, 354381, 233.329, 29.6454, 34.8125, 37.5005, 52.9997, 0.109102, 77.8062, 0.455559, 
65,1,2,0.0005,0.0161482,1,2,846, 214.788, 0.161736, 213.489, 0, 0, 183, 184, 0.121673583984375, 8.4638595581054688e-05, 9.7513198852539062e-05, 0.00010585784912109375, 1.5020370483398438e-05, 2.384185791015625e-07, 0.00021886825561523438, 0.12115144729614258, 0.55395672418286457, 0.55327849388734862, 0.00067823029554918987, 311355, 312217, 205.993, 26.2841, 30.7507, 32.9721, 46.7633, 0.0964763, 68.6963, 0.430407, 
94,8,2,100,0.430124,1,2,653, 223.017, 0.121652, 221.938, 0, 0, 1000, 1001, 0.65918803215026855, 8.487701416015625e-05, 9.7751617431640625e-05, 0.00010609626770019531, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021839141845703125, 0.65866661071777344, 3261.7724625806327, 3261.4190331805439, 0.35342940008823431, 334649, 335319, 221.092, 28.1961, 32.9475, 35.4638, 50.2021, 0.10476, 73.7816, 0.396549, 
23,3,2,0.01,0.113181,1,2,764, 292.775, 0.145015, 291.42, 0, 0, 358, 359, 0.23685359954833984, 8.487701416015625e-05, 9.7751617431640625e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021958351135253906, 0.23633074760437012, 3.5688824210937136, 3.5648680802459971, 0.0040143408478496342, 439266, 440046, 290.096, 37.2089, 43.168, 46.5962, 65.7613, 0.137041, 96.7067, 0.517433, 
58,7,2,100,0.407897,1,2,597, 249.837, 0.114107, 248.882, 0, 0, 1000, 1001, 0.65860557556152344, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.4066696166992188e-05, 0, 0.00021886825561523438, 0.65808510780334473, 819.83454959525886, 819.63438108276841, 0.20016851249043913, 375968, 376583, 247.645, 31.6383, 36.875, 39.7626, 56.2256, 0.117506, 82.6122, 0.414231, 
67,9,2,100,0.391988,1,2,500, 164.604, 0.0958292, 163.776, 0, 0, 1000, 1001, 0.65904593467712402, 8.392333984375e-05, 9.72747802734375e-05, 0.00010585784912109375, 1.4781951904296875e-05, 0, 0.00021886825561523438, 0.65852522850036621, 13221.825765811538, 13221.054110513942, 0.77165529759745488, 247134, 247654, 163.097, 20.9163, 24.3149, 26.071, 36.9631, 0.0783908, 54.4546, 0.299192, 
22,10,2,1e-14,0.499002,1,2,524, 140.404, 0.101262, 139.583, 0, 0, 766, 767, 0.50438714027404785, 8.4161758422851562e-05, 9.7751617431640625e-05, 0.00012874603271484375, 1.430511474609375e-05, 2.384185791015625e-07, 0.0002193450927734375, 0.50384259223937988, 52323.609399425288, 52321.996430430547, 1.6129689947493491, 208405, 208948, 137.459, 17.5541, 20.515, 22.045, 31.1412, 0.0634172, 45.8633, 0.277431, 
60,9,2,1,0.463889,1,2,586, 177.888, 0.110473, 176.973, 0, 0, 1000, 1001, 0.65438652038574219, 8.4638595581054688e-05, 9.8705291748046875e-05, 0.00010704994201660156, 1.4543533325195312e-05, 0, 0.00021600723266601562, 0.65386557579040527, 13027.192811824094, 13026.49003041214, 0.70278141195305188, 268879, 269484, 176.268, 22.6835, 26.6291, 28.536, 39.6295, 0.0843365, 58.3633, 0.342256, 
50,1,2,0.0005,0.015927,1,2,843, 247.123, 0.157698, 245.866, 0, 0, 594, 595, 0.39234375953674316, 8.3208084106445312e-05, 9.822845458984375e-05, 0.00010538101196289062, 1.4781951904296875e-05, 2.384185791015625e-07, 0.00021910667419433594, 0.39182281494140625, 0.57111470277427068, 0.56967244996415412, 0.0014422528099611348, 368720, 369579, 243.634, 31.0317, 36.3142, 38.9142, 55.3284, 0.116119, 81.4525, 0.477277, 
10,4,2,0.05,0.246589,1,2,875, 292.545, 0.163449, 291.21, 0, 0, 7, 8, 0.0053734779357910156, 8.4638595581054688e-05, 9.8943710327148438e-05, 0.00010633468627929688, 1.4543533325195312e-05, 0, 0.00023770332336425781, 0.0048313140869140625, 13.166557887822139, 13.164607797478201, 0.0019500903439718005, 437420, 438310, 289.223, 36.8756, 43.0755, 46.4663, 65.5198, 0.132272, 96.6324, 0.520532, 
24,7,2,100,0.449162,1,2,693, 269.338, 0.132046, 268.084, 0, 0, 1000, 1001, 0.65997576713562012, 8.5115432739257812e-05, 9.7513198852539062e-05, 0.00010561943054199219, 1.4781951904296875e-05, 0, 0.0002155303955078125, 0.65945720672607422, 837.56786036389462, 837.32266202572589, 0.24519833816882572, 401677, 402387, 265.519, 34.3068, 39.4911, 42.5269, 60.1525, 0.11829, 88.4593, 0.464506, 
82,8,2,1,0.463553,1,2,640, 212.077, 0.120989, 211.125, 0, 0, 1000, 1001, 0.66340470314025879, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.00010633468627929688, 1.5020370483398438e-05, 0, 0.00022125244140625, 0.66287922859191895, 3230.5443124247654, 3230.1156776206931, 0.42863480407220467, 317065, 317724, 210.4, 26.8312, 31.3563, 33.6742, 47.7598, 0.100972, 70.2925, 0.384783, 
92,8,2,1,0.475921,1,2,665, 208.674, 0.125925, 207.653, 0, 0, 1000, 1001, 0.65428876876831055, 8.3446502685546875e-05, 9.4890594482421875e-05, 0.00010538101196289062, 1.5020370483398438e-05, 0, 0.00021767616271972656, 0.65377235412597656, 3269.9726133037752, 3269.4927853108265, 0.47982799294827777, 315618, 316301, 206.718, 26.3525, 30.0922, 33.3611, 47.2006, 0.0950909, 69.2289, 0.387803, 
85,3,2,0.01,0.108036,1,2,880, 283.106, 0.16466, 281.697, 0, 0, 1000, 1001, 0.66153168678283691, 8.7738037109375e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.4543533325195312e-05, 0, 0.00021910667419433594, 0.66100645065307617, 3.5502446642069678, 3.5462068222022438, 0.0040378420047682741, 422300, 423197, 279.755, 36.8693, 41.5629, 44.5371, 63.1806, 0.125499, 92.9617, 0.517546, 
66,3,2,0.005,0.103137,1,2,799, 249.427, 0.151219, 248.142, 0, 0, 185, 186, 0.1232907772064209, 8.4400177001953125e-05, 9.9420547485351562e-05, 0.00010728836059570312, 1.430511474609375e-05, 2.384185791015625e-07, 0.00022006034851074219, 0.12276506423950195, 3.5205928470548757, 3.5197573181666089, 0.00083552888814517664, 371036, 371852, 246.088, 31.2927, 36.653, 39.6554, 55.8928, 0.118346, 82.0164, 0.459624, 
99,9,2,100,0.457619,1,2,583, 196.069, 0.111614, 195.04, 0, 0, 1000, 1001, 0.66130280494689941, 8.4638595581054688e-05, 9.8705291748046875e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00022053718566894531, 0.66077947616577148, 12966.945389680785, 12965.913725452343, 1.0316642284434479, 292716, 293318, 193.897, 24.8495, 28.8968, 31.0429, 44.0345, 0.0942354, 64.6219, 0.356793, 
29,9,2,0.0001,0.50269,1,2,609, 170.164, 0.117743, 169.105, 0, 0, 1000, 1001, 0.66071939468383789, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00010323524475097656, 1.430511474609375e-05, 0, 0.00021576881408691406, 0.66020393371582031, 13090.415672343743, 13089.2689436033, 1.1467287404411939, 251194, 251822, 166.281, 21.1182, 24.8286, 26.6912, 37.7774, 0.081043, 55.4585, 0.32589, 
47,2,2,0.001,0.0410411,1,2,831, 258.295, 0.157982, 256.957, 0, 0, 1000, 1001, 0.65888571739196777, 8.2731246948242188e-05, 9.5129013061523438e-05, 0.00010251998901367188, 1.430511474609375e-05, 0, 0.00021243095397949219, 0.65837860107421875, 1.1674438126245241, 1.165319812710274, 0.0021239999140723652, 387467, 388313, 255.473, 32.6935, 38.101, 40.9379, 57.9759, 0.121307, 85.1735, 0.469549, 
70,1,2,0.0005,0.0159972,1,2,812, 231.754, 0.155361, 230.482, 0, 0, 1000, 1001, 0.65768170356750488, 8.4638595581054688e-05, 9.7513198852539062e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00021862983703613281, 0.65716052055358887, 0.56613661687755035, 0.56507900945712719, 0.0010576074202455997, 343148, 343976, 226.276, 29.0339, 33.6998, 36.3388, 51.2573, 0.106631, 75.3959, 0.444043, 
65,7,2,1,0.450403,1,2,675, 249.262, 0.128827, 248.153, 0, 0, 1000, 1001, 0.65871691703796387, 8.2731246948242188e-05, 9.6082687377929688e-05, 0.000102996826171875, 1.4066696166992188e-05, 0, 0.00021481513977050781, 0.65820622444152832, 832.05559484913101, 831.8412510514828, 0.2143437976482685, 373187, 373879, 246.152, 31.6483, 36.6309, 39.5475, 55.7567, 0.115344, 82.0281, 0.425055, 
91,4,2,0.01,0.238344,1,2,876, 308.512, 0.167224, 307.004, 0, 0, 1000, 1001, 0.65822339057922363, 8.4161758422851562e-05, 9.7990036010742188e-05, 0.00010561943054199219, 1.52587890625e-05, 0, 0.00021958351135253906, 0.65770077705383301, 13.306890414197268, 13.298566803168349, 0.0083236110289619872, 463545, 464436, 305.282, 38.9397, 45.5425, 48.9743, 69.35, 0.142714, 101.789, 0.544492, 
59,2,2,0.001,0.0447912,1,2,867, 234.94, 0.165407, 233.608, 0, 0, 344, 345, 0.22626423835754395, 8.4638595581054688e-05, 9.5367431640625e-05, 0.00010609626770019531, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.22574448585510254, 1.1572867509114517, 1.1567170946626961, 0.00056965624871123724, 346143, 347025, 227.569, 28.9422, 33.2057, 36.6872, 51.9886, 0.103256, 76.1917, 0.449908, 
7,8,2,10,0.485661,1,2,563, 225.535, 0.108606, 224.615, 0, 0, 1000, 1001, 0.65992116928100586, 8.4400177001953125e-05, 9.8466873168945312e-05, 0.00010561943054199219, 1.4066696166992188e-05, 0, 0.00021791458129882812, 0.65940070152282715, 3220.0809983913268, 3219.8938733923251, 0.18712499900094204, 337516, 338098, 223.107, 28.4992, 33.2559, 35.7349, 50.7313, 0.107441, 74.3919, 0.386386, 
70,5,2,0.05,0.357798,1,2,831, 237.994, 0.158593, 236.707, 0, 0, 220, 221, 0.14606356620788574, 8.4638595581054688e-05, 9.7990036010742188e-05, 0.00010657310485839844, 1.4781951904296875e-05, 0, 0.00022006034851074219, 0.14553952217102051, 52.1618225988407, 52.141384025727042, 0.020438573113668097, 355305, 356151, 234.674, 30.0395, 34.9823, 37.6027, 53.2668, 0.108097, 78.2077, 0.466561, 
76,2,2,0.001,0.0475209,1,2,818, 235.902, 0.156074, 234.632, 0, 0, 41, 42, 0.027946710586547852, 8.4638595581054688e-05, 9.8705291748046875e-05, 0.00010514259338378906, 1.430511474609375e-05, 0, 0.00021958351135253906, 0.027424335479736328, 1.1728984394380126, 1.1720675768104591, 0.00083086262761990866, 353846, 354680, 233.591, 29.8062, 34.7977, 37.2887, 53.0476, 0.111554, 78.0727, 0.466777, 
18,4,2,0.05,0.250505,1,2,825, 295.584, 0.157518, 294.236, 0, 0, 125, 126, 0.083645343780517578, 8.4400177001953125e-05, 9.822845458984375e-05, 0.00010728836059570312, 1.4543533325195312e-05, 0, 0.00022196769714355469, 0.083118915557861328, 13.284828819819042, 13.283564543662688, 0.0012642761561197525, 430483, 431324, 286.122, 36.2794, 42.5612, 45.9255, 65.0074, 0.132783, 95.7047, 0.511098, 
22,1,2,0.0005,0.0151305,1,2,806, 236.857, 0.152519, 235.538, 0, 0, 311, 312, 0.20524120330810547, 8.4400177001953125e-05, 9.822845458984375e-05, 0.00010561943054199219, 1.3828277587890625e-05, 0, 0.00021791458129882812, 0.20472121238708496, 0.56151324269925917, 0.56031311603315848, 0.0012001266662005877, 354280, 355103, 233.316, 29.7659, 34.8346, 37.4149, 52.8142, 0.11096, 77.93, 0.445291, 
45,1,2,0.0005,0.0164861,1,2,730, 238.052, 0.137017, 236.891, 0, 0, 347, 348, 0.22939395904541016, 8.5115432739257812e-05, 9.72747802734375e-05, 0.00010561943054199219, 1.4781951904296875e-05, 0, 0.00021791458129882812, 0.22887325286865234, 0.57680725349302142, 0.5757015024983464, 0.0011057509947195304, 346467, 347215, 228.684, 29.3973, 34.069, 36.6332, 51.8766, 0.10794, 76.1767, 0.422969, 
63,7,2,0.01,0.487068,1,2,677, 256.004, 0.127222, 254.97, 0, 0, 1000, 1001, 0.65918803215026855, 8.5353851318359375e-05, 9.822845458984375e-05, 0.00010609626770019531, 1.4781951904296875e-05, 0, 0.00022029876708984375, 0.65866327285766602, 817.64546331010126, 817.43590235342799, 0.20956095667336028, 382365, 383059, 252.326, 32.1444, 37.6237, 40.4961, 57.3749, 0.113714, 84.138, 0.434973, 
89,6,2,0.1,0.415475,1,2,748, 274.016, 0.143478, 272.803, 0, 0, 1000, 1001, 0.6582951545715332, 8.5592269897460938e-05, 9.7513198852539062e-05, 0.00010704994201660156, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021815299987792969, 0.65777230262756348, 209.05556809894799, 208.93128336626114, 0.12428473268669901, 410916, 411681, 270.998, 34.7806, 40.3409, 43.625, 61.5814, 0.129674, 90.054, 0.48657, 
58,8,2,100,0.4049,1,2,571, 217.895, 0.108303, 217.026, 0, 0, 1000, 1001, 0.6571199893951416, 8.5115432739257812e-05, 9.7751617431640625e-05, 0.00010538101196289062, 1.4066696166992188e-05, 0, 0.00021815299987792969, 0.65659952163696289, 3215.457635602982, 3215.1746295592538, 0.28300604372753302, 319687, 320277, 210.573, 26.8841, 31.3961, 33.749, 47.8184, 0.0952764, 70.2549, 0.374738, 
62,1,2,0.0005,0.0168376,1,2,865, 233.805, 0.164172, 232.439, 0, 0, 414, 415, 0.27250576019287109, 8.1539154052734375e-05, 9.6082687377929688e-05, 0.00010323524475097656, 1.4066696166992188e-05, 2.384185791015625e-07, 0.0002117156982421875, 0.27199888229370117, 0.56375828938698647, 0.56260551145768378, 0.0011527779292803426, 350397, 351278, 230.687, 29.5957, 34.7046, 37.4806, 51.8083, 0.110163, 76.526, 0.461182, 
41,3,2,0.005,0.109748,1,2,841, 250.977, 0.156367, 249.298, 0, 0, 356, 357, 0.23396778106689453, 8.392333984375e-05, 9.8705291748046875e-05, 0.00010442733764648438, 1.430511474609375e-05, 0, 0.0002155303955078125, 0.23345088958740234, 3.6255472901703985, 3.6247803590631724, 0.00076693110702575956, 374940, 375796, 246.28, 31.449, 37.157, 39.5769, 56.1481, 0.112365, 81.3758, 0.461291, 
18,10,2,100,0.497108,1,2,482, 156.571, 0.0941303, 155.761, 0, 0, 1000, 1001, 0.65673828125, 8.392333984375e-05, 9.7036361694335938e-05, 0.00010776519775390625, 1.4543533325195312e-05, 0, 0.00021672248840332031, 0.65621829032897949, 53158.521486008554, 53156.284461923206, 2.2370240853454493, 236071, 236573, 155.111, 19.8161, 23.205, 25.2876, 35.326, 0.0749345, 51.1089, 0.292074, 
54,9,2,100,0.422752,1,2,476, 171.34, 0.0929763, 170.565, 0, 0, 1000, 1001, 0.66417884826660156, 8.3684921264648438e-05, 9.8705291748046875e-05, 0.00010776519775390625, 1.4066696166992188e-05, 0, 0.00022244453430175781, 0.66365218162536621, 12995.571455750473, 12994.715826915753, 0.85562883471812445, 255469, 255965, 169.957, 21.5751, 25.1928, 27.6065, 38.3845, 0.0807703, 56.8116, 0.30572, 
13,7,2,0.5,0.445523,1,2,636, 265.199, 0.122535, 264.139, 0, 0, 1000, 1001, 0.66020560264587402, 8.4638595581054688e-05, 9.918212890625e-05, 0.000102996826171875, 1.4543533325195312e-05, 0, 0.000213623046875, 0.65969061851501465, 796.99414819714502, 796.79345870066095, 0.20068949648403406, 398410, 399063, 263.283, 33.8898, 39.4845, 42.4165, 58.9226, 0.126424, 87.9933, 0.449885, 
21,9,2,1,0.489331,1,2,482, 194.798, 0.0937634, 193.964, 0, 0, 1000, 1001, 0.66144061088562012, 8.4161758422851562e-05, 9.7513198852539062e-05, 0.00010657310485839844, 1.430511474609375e-05, 0, 0.0002193450927734375, 0.6609187126159668, 13190.854177448935, 13190.171075176437, 0.68310227249883693, 290027, 290528, 191.846, 24.4938, 28.5002, 30.8359, 43.6042, 0.0893269, 63.993, 0.329938, 
87,8,2,100,0.443733,1,2,575, 209.992, 0.109771, 209.08, 0, 0, 1000, 1001, 0.65522241592407227, 8.3208084106445312e-05, 9.441375732421875e-05, 0.00010657310485839844, 1.4066696166992188e-05, 0, 0.00021982192993164062, 0.65470433235168457, 3272.5651493116043, 3272.0321945044416, 0.53295480716210697, 316365, 316959, 207.533, 26.3501, 30.147, 33.474, 47.2347, 0.0964539, 69.8549, 0.376096, 
50,6,2,1,0.442121,1,2,703, 274.575, 0.132035, 273.402, 0, 0, 1000, 1001, 0.65884876251220703, 8.392333984375e-05, 9.822845458984375e-05, 0.000110626220703125, 1.4781951904296875e-05, 0, 0.00021982192993164062, 0.65832138061523438, 209.56392087915384, 209.46831382611344, 0.0956070530404797, 412532, 413252, 271.805, 34.6879, 40.54, 43.656, 61.7222, 0.131851, 90.5945, 0.473008, 
39,10,2,0.001,0.504559,1,2,392, 145.966, 0.0751462, 145.095, 0, 0, 1000, 1001, 0.6576838493347168, 8.487701416015625e-05, 9.6559524536132812e-05, 0.00010633468627929688, 1.4066696166992188e-05, 0, 0.00022006034851074219, 0.65716195106506348, 52875.901502015491, 52873.945523204486, 1.9559788109974647, 219769, 220181, 144.376, 18.5238, 21.1214, 23.2716, 32.903, 0.0700228, 48.2277, 0.258497, 
76,3,2,0.01,0.115704,1,2,862, 282.965, 0.163407, 281.624, 0, 0, 525, 526, 0.34533500671386719, 8.4400177001953125e-05, 9.7513198852539062e-05, 0.0001068115234375, 1.430511474609375e-05, 0, 0.0002231597900390625, 0.34480881690979004, 3.5858046381981015, 3.5827657417335534, 0.0030388964646477523, 424871, 425748, 279.626, 35.5813, 41.8712, 45.5383, 62.3894, 0.135293, 93.5835, 0.526893, 
96,3,2,0.01,0.122744,1,2,749, 276.118, 0.14359, 274.753, 0, 0, 1000, 1001, 0.65873980522155762, 8.4400177001953125e-05, 9.72747802734375e-05, 0.00010585784912109375, 1.4781951904296875e-05, 0, 0.00021886825561523438, 0.6582186222076416, 3.5631361902648178, 3.5581655074561431, 0.0049706828086416716, 412292, 413057, 271.933, 34.7433, 40.51, 43.6978, 61.6357, 0.127345, 90.7411, 0.477632, 
14,4,2,0.05,0.214197,1,2,864, 281.765, 0.164735, 280.334, 0, 0, 1000, 1001, 0.65995669364929199, 8.1777572631835938e-05, 9.34600830078125e-05, 0.00010824203491210938, 1.430511474609375e-05, 0, 0.00021457672119140625, 0.65944433212280273, 13.280628922349823, 13.272083703171933, 0.0085452191779041651, 421216, 422095, 278.718, 35.1777, 40.4583, 45.27, 63.1744, 0.132317, 93.9943, 0.511495, 
53,4,2,0.05,0.230853,1,2,835, 274.551, 0.159618, 273.258, 0, 0, 259, 260, 0.17152285575866699, 8.392333984375e-05, 9.7990036010742188e-05, 0.00010657310485839844, 1.5020370483398438e-05, 0, 0.0002193450927734375, 0.17100000381469727, 13.103019097615753, 13.101200338642048, 0.0018187589735835022, 412496, 413347, 272.164, 34.6292, 40.6453, 43.8661, 61.8676, 0.130153, 90.514, 0.511502, 
50,4,2,0.01,0.249086,1,2,867, 304.389, 0.165366, 303.056, 0, 0, 1000, 1001, 0.65876913070678711, 8.3684921264648438e-05, 9.8705291748046875e-05, 0.00010585784912109375, 1.4543533325195312e-05, 2.384185791015625e-07, 0.000217437744140625, 0.6582486629486084, 13.159577033877827, 13.133787804245642, 0.025789229632173939, 458069, 458951, 301.99, 38.6176, 45.2336, 48.7577, 68.9625, 0.137908, 99.7221, 0.558859, 
27,3,2,0.01,0.1185,1,2,755, 277.263, 0.142937, 275.703, 0, 0, 735, 736, 0.48115062713623047, 8.4400177001953125e-05, 9.4890594482421875e-05, 0.00010561943054199219, 1.430511474609375e-05, 2.384185791015625e-07, 0.00021958351135253906, 0.48063158988952637, 3.5498206892235875, 3.5480398803199842, 0.0017808089034594514, 415361, 416132, 272.26, 34.886, 39.5699, 43.8317, 61.9842, 0.127362, 91.3859, 0.47508, 
58,4,2,0.05,0.223547,1,2,856, 302.605, 0.161716, 301.271, 0, 0, 184, 185, 0.12167978286743164, 8.4161758422851562e-05, 9.4652175903320312e-05, 0.00010609626770019531, 1.4781951904296875e-05, 0, 0.00021862983703613281, 0.12116146087646484, 13.534666134273486, 13.520117085631792, 0.014549048641661198, 453686, 454558, 298.505, 37.9573, 43.4563, 48.1987, 68.2378, 0.141739, 99.9623, 0.550489, 
86,3,2,0.01,0.121393,1,2,885, 286.674, 0.164389, 285.287, 0, 0, 1000, 1001, 0.65832805633544922, 8.3446502685546875e-05, 9.72747802734375e-05, 0.00010752677917480469, 1.4781951904296875e-05, 0, 0.00021815299987792969, 0.6578068733215332, 3.6341776074698919, 3.6306300876355562, 0.0035475198344692392, 431751, 432651, 284.294, 36.0969, 42.3706, 46.093, 64.4947, 0.128759, 94.5891, 0.520655, 
78,3,2,0.01,0.125481,1,2,826, 282.895, 0.157473, 281.601, 0, 0, 1000, 1001, 0.65610146522521973, 8.106231689453125e-05, 9.2267990112304688e-05, 0.00010371208190917969, 1.4543533325195312e-05, 0, 0.00021290779113769531, 0.65559697151184082, 3.580722913170566, 3.5741674922109361, 0.0065554209596080486, 427143, 427984, 280.586, 35.7054, 40.8294, 45.375, 64.0496, 0.128831, 93.9793, 0.518031, 
66,9,2,5,0.457407,1,2,550, 173.089, 0.106416, 172.242, 0, 0, 1000, 1001, 0.65866684913635254, 8.4161758422851562e-05, 9.8705291748046875e-05, 0.00010585784912109375, 1.52587890625e-05, 0, 0.00021672248840332031, 0.65814614295959473, 12839.852752044178, 12838.562821252912, 1.2899307912674183, 260160, 260728, 171.587, 22.0007, 25.6897, 27.651, 39.1531, 0.080065, 56.6826, 0.330051, 
93,9,2,0.1,0.481141,1,2,545, 183.809, 0.105693, 182.927, 0, 0, 297, 298, 0.19640326499938965, 8.487701416015625e-05, 9.8466873168945312e-05, 0.00010585784912109375, 1.3828277587890625e-05, 0, 0.00021839141845703125, 0.19588184356689453, 13296.943403912614, 13295.553461068153, 1.3899428444576796, 276356, 276920, 182.229, 23.2879, 27.1787, 29.2353, 41.3414, 0.0830319, 60.769, 0.333207, 
84,4,2,0.05,0.231488,1,2,887, 296.749, 0.169127, 295.355, 0, 0, 1000, 1001, 0.65802836418151855, 8.3208084106445312e-05, 9.7751617431640625e-05, 0.00010228157043457031, 1.4066696166992188e-05, 2.384185791015625e-07, 0.00021266937255859375, 0.65751814842224121, 13.530179249924645, 13.521851372682711, 0.0083278772418208871, 444293, 445196, 292.561, 37.281, 43.6512, 47.0548, 66.3771, 0.131361, 97.5267, 0.538927, 
94,7,2,0.5,0.480957,1,2,678, 238.13, 0.12857, 236.974, 0, 0, 1000, 1001, 0.65782809257507324, 8.296966552734375e-05, 9.2983245849609375e-05, 0.00010275840759277344, 1.4543533325195312e-05, 0, 0.0002155303955078125, 0.65731930732727051, 833.40835498114939, 833.06600324823398, 0.3423517329154171, 356147, 356842, 234.209, 29.8213, 34.0213, 37.7371, 53.5386, 0.109272, 78.5578, 0.423697, 
49,9,2,0.005,0.497988,1,2,561, 182.395, 0.108404, 181.468, 0, 0, 1000, 1001, 0.65877056121826172, 8.2254409790039062e-05, 9.4890594482421875e-05, 0.00010347366333007812, 1.4781951904296875e-05, 0, 0.00021219253540039062, 0.65826296806335449, 13154.344399098332, 13154.015262267478, 0.32913683085151535, 272770, 273350, 179.906, 23.0572, 26.7871, 28.7119, 40.9, 0.0819445, 60.0244, 0.343704, 
87,7,2,0.5,0.40791,1,2,681, 251.928, 0.130794, 250.843, 0, 0, 1000, 1001, 0.65746498107910156, 8.487701416015625e-05, 9.7990036010742188e-05, 0.00010514259338378906, 1.4781951904296875e-05, 0, 0.00021696090698242188, 0.65694522857666016, 804.42143490642786, 804.26238404452829, 0.15905086189962214, 379967, 380665, 249.966, 32.3378, 37.3245, 40.1249, 56.9921, 0.116473, 82.6182, 0.451694, 
