?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,5e+06,3.70525e+06,1,2,59, 50.0994, 14.4307, 18.7883, 0, 0, 422, 423, 0.18819713592529297, 4.7922134399414062e-05, 0.00022292137145996094, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 8.106231689453125e-05, 0.18782711029052734, 1000.0572833021502, 1000.0435669667419, 0.013716335408034921, 13279, 13338, 5.34239, 0.831205, 1.96409, 0.275657, 1.08525, 0.00241208, 1.14611, 0.0376747, 
1e-6,2,6e+06,3.70488e+06,1,2,60, 50.9298, 14.7407, 19.0574, 0, 0, 402, 403, 0.15588188171386719, 5.1021575927734375e-05, 0.000141143798828125, 1.6927719116210938e-05, 4.0531158447265625e-06, 0, 5.6028366088867188e-05, 0.15561270713806152, 1000.0595476232098, 1000.0436929369264, 0.015854686283432465, 13681, 13741, 5.49828, 0.855637, 2.02327, 0.28348, 1.11629, 0.0024941, 1.1789, 0.0381992, 
1e-6,2,7e+06,3.70446e+06,1,2,61, 51.8686, 15.0612, 19.3358, 0, 0, 301, 302, 0.15402603149414062, 4.7922134399414062e-05, 0.00011897087097167969, 1.2874603271484375e-05, 3.814697265625e-06, 0, 5.7220458984375e-05, 0.15378522872924805, 1000.0644653154274, 1000.043643622916, 0.020821692511622709, 13982, 14043, 5.6523, 0.879212, 2.07741, 0.29187, 1.14868, 0.00255895, 1.21408, 0.0384862, 
1e-6,2,8e+06,3.70453e+06,1,2,62, 52.7313, 15.2781, 19.7308, 0, 0, 344, 345, 0.15084409713745117, 5.3167343139648438e-05, 0.00039911270141601562, 8.9883804321289062e-05, 3.814697265625e-06, 0, 0.00030612945556640625, 0.14999198913574219, 1000.0660545898077, 1000.0437620469831, 0.022292542824806843, 14326, 14388, 5.80315, 0.901698, 2.1331, 0.300003, 1.17958, 0.00262642, 1.24736, 0.0387864, 
1e-6,2,9e+06,3.70432e+06,1,2,63, 53.5583, 15.5507, 20.0291, 0, 0, 312, 313, 0.11792898178100586, 6.7949295043945312e-05, 0.00012898445129394531, 2.4080276489257812e-05, 4.0531158447265625e-06, 0, 0.00014901161193847656, 0.11755490303039551, 1000.0706397575719, 1000.0437363219887, 0.026903435583229635, 14638, 14701, 5.92107, 0.920158, 2.1767, 0.30602, 1.20384, 0.00267243, 1.27223, 0.0394483, 
1e-6,2,1e+07,3.7049e+06,1,2,64, 54.3801, 15.839, 20.3108, 0, 0, 259, 260, 0.1095879077911377, 6.4134597778320312e-05, 0.00015783309936523438, 1.71661376953125e-05, 3.814697265625e-06, 0, 6.198883056640625e-05, 0.1092829704284668, 1000.0755258115927, 1000.0437164399375, 0.031809371655095495, 14897, 14961, 6.03066, 0.93729, 2.21474, 0.3121, 1.2266, 0.00274014, 1.29707, 0.0401254, 
1e-6,2,2e+07,3.70536e+06,1,2,65, 55.158, 16.1561, 20.5171, 0, 0, 192, 193, 0.074750900268554688, 0.00011897087097167969, 0.00030398368835449219, 3.7908554077148438e-05, 4.0531158447265625e-06, 0, 0.000247955322265625, 0.074038028717041016, 1000.1090165235505, 1000.0439554278356, 0.065061095714859976, 15089, 15154, 6.10541, 0.948884, 2.24175, 0.316303, 1.24194, 0.00278378, 1.31334, 0.0404103, 
1e-6,2,3e+07,3.70566e+06,1,2,66, 56.0698, 16.422, 20.8648, 0, 0, 215, 216, 0.087028026580810547, 5.5074691772460938e-05, 0.00019311904907226562, 4.5061111450195312e-05, 2.86102294921875e-06, 9.5367431640625e-07, 0.00012803077697753906, 0.086602926254272461, 1000.1274476011006, 1000.0442406206131, 0.083206980487621596, 15304, 15370, 6.19244, 0.961826, 2.27311, 0.321277, 1.25993, 0.00283098, 1.33249, 0.0409806, 
1e-6,2,4e+07,3.70457e+06,1,2,67, 56.8867, 16.6215, 21.2082, 0, 0, 274, 275, 0.10007786750793457, 4.6968460083007812e-05, 0.00011587142944335938, 1.2874603271484375e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.099841117858886719, 1000.1533241030199, 1000.0441523022371, 0.10917180078275364, 15578, 15645, 6.29252, 0.977171, 2.31057, 0.326604, 1.28025, 0.00287843, 1.35356, 0.0414848, 
1e-6,2,5e+07,3.70393e+06,1,2,68, 57.6523, 16.8834, 21.4736, 0, 0, 143, 144, 0.049343109130859375, 5.1021575927734375e-05, 0.00012898445129394531, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 6.008148193359375e-05, 0.049084901809692383, 1000.1903121283117, 1000.0440626064324, 0.14624952187943585, 15721, 15789, 6.34186, 0.984857, 2.32947, 0.328887, 1.29027, 0.00291467, 1.36376, 0.0417082, 
1e-6,2,6e+07,3.70482e+06,1,2,69, 58.4007, 17.3146, 21.5651, 0, 0, 225, 226, 0.090754985809326172, 4.8875808715820312e-05, 0.00018906593322753906, 5.4836273193359375e-05, 3.814697265625e-06, 0, 0.00027513504028320312, 0.090183258056640625, 1000.2206509073741, 1000.0442115061626, 0.17643940121125831, 15946, 16015, 6.43262, 0.999192, 2.36363, 0.33329, 1.30818, 0.00295591, 1.3833, 0.0420659, 
1e-6,2,7e+07,3.70467e+06,1,2,70, 59.1614, 17.5633, 21.8181, 0, 0, 231, 232, 0.07428288459777832, 4.7922134399414062e-05, 0.00011396408081054688, 1.4066696166992188e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.074045896530151367, 1000.254388474043, 1000.0441988267652, 0.21018964727809281, 16177, 16247, 6.5069, 1.01118, 2.39206, 0.336696, 1.32358, 0.00299621, 1.39776, 0.0426314, 
1e-6,2,8e+07,3.70399e+06,1,2,71, 60.0897, 17.8676, 22.0869, 0, 0, 169, 170, 0.060669898986816406, 5.4121017456054688e-05, 0.00013303756713867188, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 9.8943710327148438e-05, 0.060366630554199219, 1000.2914097210999, 1000.0441411667406, 0.2472685543593498, 16346, 16417, 6.56757, 1.02076, 2.41521, 0.339734, 1.33548, 0.00303102, 1.41045, 0.0429025, 
1e-6,2,9e+07,3.70468e+06,1,2,72, 60.8474, 18.1513, 22.2971, 0, 0, 208, 209, 0.077394008636474609, 4.6968460083007812e-05, 0.00011491775512695312, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 6.7949295043945312e-05, 0.077147006988525391, 1000.329231718836, 1000.0441797488984, 0.28505196993780052, 16554, 16626, 6.64496, 1.03232, 2.44301, 0.343499, 1.35318, 0.00306606, 1.42663, 0.0432563, 
1e-6,2,1e+08,3.70338e+06,1,2,73, 61.6605, 18.3911, 22.5638, 0, 0, 193, 194, 0.064265012741088867, 9.6797943115234375e-05, 0.00012183189392089844, 1.3113021850585938e-05, 4.0531158447265625e-06, 0, 5.6982040405273438e-05, 0.063972234725952148, 1000.3603469200414, 1000.0440171619794, 0.31632975806196473, 16747, 16820, 6.70923, 1.04242, 2.46753, 0.346477, 1.36618, 0.0031085, 1.43974, 0.0437763, 
