?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,400,4.37899e+06,1,2,22, 23.8806, 7.96843, 9.59017, 0, 0, 285, 286, 1.0045480728149414, 0.00031113624572753906, 0.000823974609375, 0.00018405914306640625, 0.00022602081298828125, 0, 0.00075101852416992188, 1.0022518634796143, 997.41384409145633, 996.52751196322004, 0.88633212823650198, 1366, 1388, 4.94487, 0.412031, 1.16277, 0.323703, 1.87346, 0.00031352, 1.12845, 0.0441356, 
1e-6,2,500,4.33621e+06,1,2,23, 25.7009, 8.19357, 10.9131, 0, 0, 294, 295, 1.0431201457977295, 0.00026082992553710938, 0.00079393386840820312, 0.00018215179443359375, 0.0002269744873046875, 0, 0.00073504447937011719, 1.0409212112426758, 997.6048546626148, 996.7787008389389, 0.82615382367572132, 1660, 1683, 5.98799, 0.499103, 1.40912, 0.386265, 2.27766, 0.00038743, 1.36952, 0.045923, 
1e-6,2,600,4.3005e+06,1,2,24, 27.5564, 8.47891, 12.2448, 0, 0, 334, 335, 1.2075471878051758, 0.00026178359985351562, 0.00078511238098144531, 0.00019383430480957031, 0.00022721290588378906, 0, 0.00079298019409179688, 1.2052862644195557, 997.75115742758362, 996.97206146556255, 0.77909596202091158, 1994, 2018, 7.19553, 0.601226, 1.69973, 0.461607, 2.73849, 0.000472069, 1.64618, 0.0478306, 
1e-6,2,700,4.26941e+06,1,2,25, 30.1628, 8.70322, 14.3722, 0, 0, 378, 379, 1.351754903793335, 0.00029993057250976562, 0.0008678436279296875, 0.00019621849060058594, 0.0002269744873046875, 0, 0.000865936279296875, 1.3492980003356934, 997.86829280576944, 997.12736908255363, 0.7409237232166952, 2372, 2397, 8.54729, 0.719963, 2.02101, 0.544728, 3.26076, 0.000553846, 1.95047, 0.0498097, 
1e-6,2,800,4.24308e+06,1,2,26, 32.4383, 8.92114, 16.1608, 0, 0, 438, 439, 1.5377769470214844, 0.00026106834411621094, 0.00080895423889160156, 0.00018906593322753906, 0.00022792816162109375, 0, 0.00073909759521484375, 1.5355508327484131, 997.96509883454951, 997.25579588522055, 0.70930294932822802, 2810, 2836, 10.0851, 0.852706, 2.38264, 0.639312, 3.8592, 0.000641346, 2.29883, 0.0517347, 
1e-6,2,900,4.22043e+06,1,2,27, 34.8629, 9.14387, 18.082, 0, 0, 496, 497, 1.7118289470672607, 0.00026607513427734375, 0.00092291831970214844, 0.00019288063049316406, 0.00023484230041503906, 0, 0.00073909759521484375, 1.7094731330871582, 998.04705481949566, 997.36453171829044, 0.68252310120482618, 3306, 3333, 11.7969, 0.994424, 2.7804, 0.746217, 4.53811, 0.000759125, 2.68327, 0.0537097, 
1e-6,2,1000,4.20046e+06,1,2,28, 37.6465, 9.35314, 20.3991, 0, 0, 547, 548, 1.9202239513397217, 0.00026297569274902344, 0.00077891349792480469, 0.00018310546875, 0.00022792816162109375, 0, 0.00079607963562011719, 1.9179749488830566, 998.11773902506775, 997.45833924080989, 0.65939978425856172, 3853, 3881, 13.7171, 1.15815, 3.23723, 0.86408, 5.28535, 0.000886917, 3.11564, 0.0557861, 
1e-6,2,2000,4.06916e+06,1,2,29, 42.4231, 9.57965, 24.6934, 0, 0, 1201, 1202, 4.0906789302825928, 0.00026202201843261719, 0.00077700614929199219, 0.00020599365234375, 0.0002269744873046875, 0, 0.00072002410888671875, 4.088486909866333, 998.52629770566898, 998.00210843480704, 0.5241892708611724, 5054, 5083, 17.8078, 1.49454, 4.20698, 1.10767, 6.90028, 0.00113797, 4.0389, 0.058286, 
1e-6,2,3000,4.00085e+06,1,2,30, 48.6674, 9.79577, 30.4552, 0, 0, 1585, 1586, 5.5332489013671875, 0.00026011466979980469, 0.00096011161804199219, 0.0002269744873046875, 0.00023913383483886719, 0, 0.00083899497985839844, 5.5307235717773438, 998.72512590131362, 998.26695389042015, 0.45817201089329163, 6639, 6669, 23.341, 1.96726, 5.52034, 1.42594, 9.06863, 0.00149131, 5.29617, 0.061208, 
1e-6,2,4000,3.95671e+06,1,2,31, 56.285, 10.0936, 37.4599, 0, 0, 1946, 1947, 6.8080129623413086, 0.00026106834411621094, 0.00077915191650390625, 0.000186920166015625, 0.0002269744873046875, 0, 0.00074315071105957031, 6.8058156967163086, 998.85084919448127, 998.43398064991425, 0.41686854456818306, 8585, 8616, 30.1491, 2.55528, 7.13394, 1.81618, 11.727, 0.00194359, 6.85032, 0.0644102, 
