?spgqp_err,K,epssqr,abserr,Theta0,Theta1,it all, t all, t gamma update, t gamma solve, t theta update, t theta solve, SPGQP it, SPGQP hessmult, SPGQP t all, SPGQP t project, SPGQP t matmult, SPGQP t dot, SPGQP t update, SPGQP t stepsize, SPGQP t fs, SPGQP t other, SPGQP fx, SPGQP fx_linear, SPGQP fx_quadratic, SPGQP_sum it, SPGQP_sum hessmult, SPGQP_sum t all, SPGQP_sum t project, SPGQP_sum t matmult, SPGQP_sum t dot, SPGQP_sum t update, SPGQP_sum t stepsize, SPGQP_sum t fs, SPGQP_sum t other, 
1e-6,2,5000,4.33447e+06,1,2,32, 586.916, 0.458426, 575.006, 0, 0, 6245, 6246, 93.45575213432312, 0.0018529891967773438, 0.0035810470581054688, 0.0025169849395751953, 1.5974044799804688e-05, 0, 0.0041379928588867188, 93.443647146224976, 997.59028503028026, 996.74361954076016, 0.84666548951996656, 37591, 37623, 567.03, 74.5945, 141.055, 96.2995, 90.6725, 0.0170171, 164.282, 0.110035, 
1e-6,2,6000,4.29849e+06,1,2,33, 733.916, 0.472843, 721.673, 0, 0, 9730, 9731, 146.48242402076721, 0.0018329620361328125, 0.0036139488220214844, 0.002529144287109375, 1.5974044799804688e-05, 0, 0.0041880607604980469, 146.47024393081665, 997.73964191954474, 996.94461880908045, 0.79502311046425911, 47321, 47354, 713.512, 93.8491, 177.619, 121.141, 114.126, 0.021414, 206.633, 0.122491, 
1e-6,2,7000,4.26842e+06,1,2,34, 895.055, 0.487101, 882.433, 0, 0, 10622, 10623, 160.38669085502625, 0.0018210411071777344, 0.0035879611968994141, 0.0030360221862792969, 1.6927719116210938e-05, 0, 0.0052881240844726562, 160.3729407787323, 997.85886866923886, 997.10420252308768, 0.7546661461510431, 57943, 57977, 873.899, 114.931, 217.631, 148.389, 139.755, 0.0262232, 253.023, 0.143926, 
1e-6,2,8000,4.24383e+06,1,2,35, 993.548, 0.501198, 980.536, 0, 0, 6514, 6515, 97.938885927200317, 0.0018310546875, 0.0035719871520996094, 0.0024800300598144531, 1.5974044799804688e-05, 0, 0.0042028427124023438, 97.926784038543701, 997.95723199497206, 997.23445621338931, 0.72277578158269495, 64457, 64492, 971.838, 127.793, 242.009, 165.028, 155.449, 0.0291283, 281.375, 0.153212, 
1e-6,2,9000,4.22175e+06,1,2,36, 1095.87, 0.51531, 1082.44, 0, 0, 6671, 6672, 100.79064798355103, 0.0020821094512939453, 0.0037119388580322266, 0.0025219917297363281, 1.71661376953125e-05, 0, 0.0042138099670410156, 100.77810096740723, 998.04034274476658, 997.34527872419949, 0.69506402056715078, 71128, 71164, 1072.63, 141.132, 267.141, 182.078, 171.617, 0.0321536, 310.467, 0.162944, 
1e-6,2,10000,4.20034e+06,1,2,37, 1261.05, 0.529501, 1247.23, 0, 0, 10910, 10911, 164.51199889183044, 0.0018291473388671875, 0.0035710334777832031, 0.0024960041046142578, 1.5974044799804688e-05, 0, 0.0041880607604980469, 164.49989867210388, 998.11185791814069, 997.44235932210222, 0.66949859603836237, 82038, 82075, 1237.14, 162.7, 308.132, 210.023, 197.973, 0.0370016, 358.099, 0.177066, 
1e-6,2,20000,4.07503e+06,1,2,38, 1583.05, 0.543638, 1567.67, 0, 0, 21153, 21154, 320.1605920791626, 0.0028738975524902344, 0.0041270256042480469, 0.0024759769439697266, 1.5974044799804688e-05, 0, 0.0046839714050292969, 320.14641523361206, 998.52444166047371, 997.9902349084889, 0.53420675198493495, 103191, 103229, 1557.3, 204.843, 388.016, 264.274, 249.263, 0.0465226, 450.657, 0.202276, 
1e-6,2,30000,4.01293e+06,1,2,39, 1895.78, 0.558069, 1880.09, 0, 0, 20563, 20564, 312.10266089439392, 0.0030081272125244141, 0.0036640167236328125, 0.0024850368499755859, 1.5974044799804688e-05, 0, 0.0042159557342529297, 312.08927178382874, 998.72478638896621, 998.25273733192523, 0.47204905704103506, 123754, 123793, 1869.4, 246.272, 465.861, 317.267, 298.95, 0.0557885, 540.773, 0.22567, 
1e-6,2,40000,3.97493e+06,1,2,40, 2162.51, 0.572453, 2146.42, 0, 0, 17619, 17620, 266.10536599159241, 0.0019319057464599609, 0.0036599636077880859, 0.0025188922882080078, 1.5974044799804688e-05, 0, 0.0042250156402587891, 266.09301424026489, 998.85174144288635, 998.41552130249056, 0.43622014039579771, 141373, 141413, 2135.51, 281.491, 532.082, 362.517, 341.408, 0.0638609, 617.701, 0.246095, 
1e-6,2,50000,3.94947e+06,1,2,41, 2409.06, 0.586885, 2392.73, 0, 0, 16202, 16203, 245.94996404647827, 0.0019459724426269531, 0.0035648345947265625, 0.0025019645690917969, 1.5974044799804688e-05, 0, 0.0042469501495361328, 245.93768835067749, 998.94245836430241, 998.53095238134824, 0.41150598295406204, 157575, 157616, 2381.46, 314.057, 593.281, 404.431, 380.508, 0.0713048, 688.847, 0.264903, 
